YEAR	DOY	HOUR	PAR	Swdown	TEMP	STEMP	RH	RAIN	WIND	PRESSURE	aCO2_AW	amb_co2	date	moy	dom
2003	3	1	0	0	7.3	8.13	99.5	0.1	0.06	101300	378.45	468.7200012	2003-01-03	1	3
2003	3	2	0	5.2	7.21	8.06	98.7	0	1.58	101300	378.45	473.6700134	2003-01-03	1	3
2003	3	3	0	0	6.825	7.76	91.3	0	3.32	101300	378.45	478.3500061	2003-01-03	1	3
2003	3	4	0	4.09	5.615	7.05	88.4	0	5	101300	378.45	479.8200073	2003-01-03	1	3
2003	3	5	0	0.37	4.624	6.515	87.6	0	5.8	101300	378.45	482.3299866	2003-01-03	1	3
2003	3	6	0	4.46	3.564	5.923	83.4	0	5.18	101300	378.45	484.6300049	2003-01-03	1	3
2003	3	7	0	0	3.165	5.77	80.4	0	3.28	101300	378.45	462.5100098	2003-01-03	1	3
2003	3	8	0	0.37	2.77	5.357	80.9	0	4.47	101300	378.45	424.8699951	2003-01-03	1	3
2003	3	9	25	0	2.246	5.127	83.2	0	4.41	101300	378.45	399.2900085	2003-01-03	1	3
2003	3	10	69	14.86	1.792	4.957	83.9	0	4.54	101300	378.45	387.0400085	2003-01-03	1	3
2003	3	11	116	22.29	1.444	4.809	84.2	0	3.82	101300	378.45	379.1799927	2003-01-03	1	3
2003	3	12	147	28.23	1.185	4.725	84.7	0	3.4	101300	378.45	374.5700073	2003-01-03	1	3
2003	3	13	132	67.99	1.035	4.628	83.8	0	3.72	101300	378.45	371.75	2003-01-03	1	3
2003	3	14	112	61.3	0.796	4.429	83.2	0	4.36	101300	378.45	369.5499878	2003-01-03	1	3
2003	3	15	117	76.9	0.653	4.275	79	0	4.02	101300	378.45	367.769989	2003-01-03	1	3
2003	3	16	93	78.8	0.701	4.23	75.9	0	3.46	101300	378.45	368.8399963	2003-01-03	1	3
2003	3	17	51	94.7	0.703	4.239	73.7	0	3.33	101300	378.45	372.3500061	2003-01-03	1	3
2003	3	18	6	28.61	0.378	4.167	75.5	0	2.7	101300	378.45	382.25	2003-01-03	1	3
2003	3	19	0	8.92	0.146	3.965	75.9	0	2.71	101300	378.45	400.9700012	2003-01-03	1	3
2003	3	20	0	0.74	0.181	3.523	72.2	0	3.47	101300	378.45	421.0299988	2003-01-03	1	3
2003	3	21	0	0	0.193	3.773	70.9	0	1.86	101300	378.45	436.75	2003-01-03	1	3
2003	3	22	0	0	0.2	3.869	67.87	0	2.4	101300	378.45	447.1700134	2003-01-03	1	3
2003	3	23	0	0	0.125	3.681	67.66	0	1.93	101300	378.45	455.7000122	2003-01-03	1	3
2003	4	0	0	0	0.037	3.766	66.52	0	1.94	101300	378.45	463.4200134	2003-01-04	1	4
2003	4	1	0	5.57	-0.057	3.906	65.52	0	1.93	101300	378.45	468.7200012	2003-01-04	1	4
2003	4	2	0	0	-0.195	3.838	64.77	0	1.51	101300	378.45	473.6700134	2003-01-04	1	4
2003	4	3	0	0	-0.236	3.913	67.01	0	1.01	101300	378.45	478.3500061	2003-01-04	1	4
2003	4	4	0	0	-0.287	3.391	71.5	0	2.17	101300	378.45	479.8200073	2003-01-04	1	4
2003	4	5	0	0	-0.335	3.24	70	0	2.29	101300	378.45	482.3299866	2003-01-04	1	4
2003	4	6	0	0	-0.444	3.164	68.37	0	2	101300	378.45	484.6300049	2003-01-04	1	4
2003	4	7	0	1.12	-0.677	2.954	67.46	0	2.1	101300	378.45	462.5100098	2003-01-04	1	4
2003	4	8	4	7.43	-0.983	2.98	69.02	0	1.63	101300	378.45	424.8699951	2003-01-04	1	4
2003	4	9	125	5.94	-1.429	3.138	71.6	0	0.31	101300	378.45	399.2900085	2003-01-04	1	4
2003	4	10	473	151.6	-1.151	2.975	70.2	0	0.95	101300	378.45	387.0400085	2003-01-04	1	4
2003	4	11	749	365.6	-0.039	3.076	62.79	0	1.32	101300	378.45	379.1799927	2003-01-04	1	4
2003	4	12	828	559.9	0.537	3.39	60.1	0	1.07	101300	378.45	374.5700073	2003-01-04	1	4
2003	4	13	951	549.5	1.416	3.673	58.29	0	1.65	101300	378.45	371.75	2003-01-04	1	4
2003	4	14	973	678.4	2.611	4.108	53.48	0	1.08	101300	378.45	369.5499878	2003-01-04	1	4
2003	4	15	805	680.2	3.457	4.58	50.9	0	1.4	101300	378.45	367.769989	2003-01-04	1	4
2003	4	16	553	562.7	4.404	4.848	48.58	0	1.79	101300	378.45	368.8399963	2003-01-04	1	4
2003	4	17	248	390	5.094	5.109	45.23	0	1.76	101300	378.45	372.3500061	2003-01-04	1	4
2003	4	18	25	206.2	5.058	4.772	44.29	0	1.65	101300	378.45	382.25	2003-01-04	1	4
2003	4	19	0	27.12	4.259	4.476	48.61	0	0.92	101300	378.45	400.9700012	2003-01-04	1	4
2003	4	20	0	4.83	1.998	3.894	68	0	0.55	101300	378.45	421.0299988	2003-01-04	1	4
2003	4	21	0	1.86	0.275	3.499	80.6	0	0.13	101300	378.45	436.75	2003-01-04	1	4
2003	4	22	0	0	-0.358	3.42	82.2	0	0.07	101300	378.45	447.1700134	2003-01-04	1	4
2003	4	23	0	0	-0.07	3.693	79.1	0	0	101300	378.45	455.7000122	2003-01-04	1	4
2003	5	0	0	0	0.289	3.771	78.8	0	0	101300	378.45	463.4200134	2003-01-05	1	5
2003	5	1	0	3.34	0.492	3.729	84.9	0	0	101300	378.45	468.7200012	2003-01-05	1	5
2003	5	2	0	0	0.466	3.724	86.1	0	0	101300	378.45	473.6700134	2003-01-05	1	5
2003	5	3	0	0	0.529	3.833	89	0	0	101300	378.45	478.3500061	2003-01-05	1	5
2003	5	4	1	0	0.939	3.901	86.8	0	0	101300	378.45	479.8200073	2003-01-05	1	5
2003	5	5	0	0.74	1.361	3.994	85.4	0	0	101300	378.45	482.3299866	2003-01-05	1	5
2003	5	6	0	0	1.67	4.049	83.6	0	0	101300	378.45	484.6300049	2003-01-05	1	5
2003	5	7	11	0	1.738	3.977	86.4	0.1	0	101300	378.45	462.5100098	2003-01-05	1	5
2003	5	8	15	0	1.613	3.906	90.9	0.1	0	101300	378.45	424.8699951	2003-01-05	1	5
2003	5	9	46	0	1.69	4.09	92.9	0	0.09	101300	378.45	399.2900085	2003-01-05	1	5
2003	5	10	123	66.5	1.825	4.034	93.4	0	0.62	101300	378.45	387.0400085	2003-01-05	1	5
2003	5	11	257	96.2	2.732	4.367	87.6	0	0.17	101300	378.45	379.1799927	2003-01-05	1	5
2003	5	12	296	146.4	4.105	4.809	77	0.1	0.54	101300	378.45	374.5700073	2003-01-05	1	5
2003	5	13	316	201.7	6.126	5.293	67.88	0	1.79	101300	378.45	371.75	2003-01-05	1	5
2003	5	14	603	232.2	7.36	5.715	65.32	0	1.81	101300	378.45	369.5499878	2003-01-05	1	5
2003	5	15	595	474	8.66	6.757	64.43	0	3.85	101300	378.45	367.769989	2003-01-05	1	5
2003	5	16	463	356.2	9.08	6.811	62.92	0	3.74	101300	378.45	368.8399963	2003-01-05	1	5
2003	5	17	125	353.2	9.91	7.24	59.15	0	2.94	101300	378.45	372.3500061	2003-01-05	1	5
2003	5	18	39	125.5	9.8	6.913	59.44	0	2.7	101300	378.45	382.25	2003-01-05	1	5
2003	5	19	28	14.49	9.3	6.42	61.69	0	1.57	101300	378.45	400.9700012	2003-01-05	1	5
2003	5	20	0	0	7.74	5.754	69.34	0	0.74	101300	378.45	421.0299988	2003-01-05	1	5
2003	5	21	28	0	5.49	5.632	84.6	0	0	101300	378.45	436.75	2003-01-05	1	5
2003	5	22	28	2.23	4.879	5.578	89.9	0	0.04	101300	378.45	447.1700134	2003-01-05	1	5
2003	5	23	26	0	4.722	5.579	91.9	0	0	101300	378.45	455.7000122	2003-01-05	1	5
2003	6	0	27	0	4.823	5.598	91.7	0	0	101300	378.45	463.4200134	2003-01-06	1	6
2003	6	1	28	0	4.795	5.616	93.8	0	0	101300	378.45	468.7200012	2003-01-06	1	6
2003	6	2	28	2.6	5.017	5.572	91.7	0	0.11	101300	378.45	473.6700134	2003-01-06	1	6
2003	6	3	27	2.6	6.253	5.404	78.8	0	2.58	101300	378.45	478.3500061	2003-01-06	1	6
2003	6	4	25	0.74	5.977	5.268	75.7	0	3.6	101300	378.45	479.8200073	2003-01-06	1	6
2003	6	5	22	0	5.557	5.212	73.2	0	2.99	101300	378.45	482.3299866	2003-01-06	1	6
2003	6	6	11	4.83	5.168	5.131	72.6	0	2.7	101300	378.45	484.6300049	2003-01-06	1	6
2003	6	7	8	0.37	5.003	5.09	72.5	0	2.72	101300	378.45	462.5100098	2003-01-06	1	6
2003	6	8	0	0	4.831	5.124	72.1	0	2.27	101300	378.45	424.8699951	2003-01-06	1	6
2003	6	9	47	0	4.485	5.012	73.9	0	3.13	101300	378.45	399.2900085	2003-01-06	1	6
2003	6	10	85	22.29	3.668	4.886	74.2	0	2.56	101300	378.45	387.0400085	2003-01-06	1	6
2003	6	11	118	35.29	3.451	4.812	71.2	0	2.94	101300	378.45	379.1799927	2003-01-06	1	6
2003	6	12	147	110.3	3.457	4.816	68.12	0	3.41	101300	378.45	374.5700073	2003-01-06	1	6
2003	6	13	136	84.7	3.405	4.845	68.25	0	3.16	101300	378.45	371.75	2003-01-06	1	6
2003	6	14	207	105.1	3.154	4.771	69.7	0	3.68	101300	378.45	369.5499878	2003-01-06	1	6
2003	6	15	102	96.2	3.11	4.818	70.4	0	3.66	101300	378.45	367.769989	2003-01-06	1	6
2003	6	16	85	58.7	2.567	4.602	76.3	0	3.42	101300	378.45	368.8399963	2003-01-06	1	6
2003	6	17	157	45.7	2.838	4.558	71.5	0	2.68	101300	378.45	372.3500061	2003-01-06	1	6
2003	6	18	22	71	3.243	4.458	66.88	0	3.15	101300	378.45	382.25	2003-01-06	1	6
2003	6	19	0	15.23	3.42	4.317	62.94	0	2.74	101300	378.45	400.9700012	2003-01-06	1	6
2003	6	20	0	0	3.398	3.934	59.42	0	2.82	101300	378.45	421.0299988	2003-01-06	1	6
2003	6	21	0	0	3.097	3.763	56.77	0	3.11	101300	378.45	436.75	2003-01-06	1	6
2003	6	22	0	1.12	2.768	3.66	58.55	0	2.85	101300	378.45	447.1700134	2003-01-06	1	6
2003	6	23	0	1.49	2.353	3.649	59.8	0	1.78	101300	378.45	455.7000122	2003-01-06	1	6
2003	7	0	0	7.43	2.02	3.406	57.5	0	1.61	101300	378.45	463.4200134	2003-01-07	1	7
2003	7	1	0	0	1.233	2.96	62.69	0	1.88	101300	378.45	468.7200012	2003-01-07	1	7
2003	7	2	0	4.09	-0.186	2.755	75.4	0	0.2	101300	378.45	473.6700134	2003-01-07	1	7
2003	7	3	0	2.6	-0.791	2.534	77.6	0	0.97	101300	378.45	478.3500061	2003-01-07	1	7
2003	7	4	0	0	-1.666	2.384	87.2	0	0.02	101300	378.45	479.8200073	2003-01-07	1	7
2003	7	5	0	4.83	-2.055	2.159	87.9	0	0.25	101300	378.45	482.3299866	2003-01-07	1	7
2003	7	6	0	7.43	-2.972	1.933	92.1	0	0.32	101300	378.45	484.6300049	2003-01-07	1	7
2003	7	7	0	6.32	-3.605	1.606	96.5	0	0.01	101300	378.45	462.5100098	2003-01-07	1	7
2003	7	8	4	8.54	-4.01	1.414	96.9	0	0.09	101300	378.45	424.8699951	2003-01-07	1	7
2003	7	9	115	7.8	-4.185	1.408	98.2	0	0	101300	378.45	399.2900085	2003-01-07	1	7
2003	7	10	374	74.7	-3.809	1.741	96.3	0	0	101300	378.45	387.0400085	2003-01-07	1	7
2003	7	11	747	237.8	-2.136	1.873	90.4	0	0	101300	378.45	379.1799927	2003-01-07	1	7
2003	7	12	934	549.5	-0.107	2.314	71.9	0	0.41	101300	378.45	374.5700073	2003-01-07	1	7
2003	7	13	1000	679.9	0.786	2.658	64.33	0	1.93	101300	378.45	371.75	2003-01-07	1	7
2003	7	14	979	704	2.114	3.427	56.03	0	2.31	101300	378.45	369.5499878	2003-01-07	1	7
2003	7	15	842	686.2	3.076	4.168	48.2	0	2.81	101300	378.45	367.769989	2003-01-07	1	7
2003	7	16	591	588.4	4.543	4.526	41.05	0	3.01	101300	378.45	368.8399963	2003-01-07	1	7
2003	7	17	294	409.3	5.81	4.981	35.42	0	3.3	101300	378.45	372.3500061	2003-01-07	1	7
2003	7	18	52	229.9	6.335	4.625	33.88	0	3.04	101300	378.45	382.25	2003-01-07	1	7
2003	7	19	5	35.66	5.8	3.987	34.41	0	2.1	101300	378.45	400.9700012	2003-01-07	1	7
2003	7	20	4	0	4.366	3.424	41.54	0	1.02	101300	378.45	421.0299988	2003-01-07	1	7
2003	7	21	6	2.97	3.921	3.331	44.35	0	1.98	101300	378.45	436.75	2003-01-07	1	7
2003	7	22	5	0	3.659	3.441	47.41	0	0.79	101300	378.45	447.1700134	2003-01-07	1	7
2003	7	23	5	0	3.69	3.034	44.82	0	2.63	101300	378.45	455.7000122	2003-01-07	1	7
2003	8	0	5	0	3.63	3.231	44.13	0	1.66	101300	378.45	463.4200134	2003-01-08	1	8
2003	8	1	6	0	3.322	3.179	45.76	0	2.07	101300	378.45	468.7200012	2003-01-08	1	8
2003	8	2	3	0	3.302	2.963	47.39	0	2.81	101300	378.45	473.6700134	2003-01-08	1	8
2003	8	3	5	0	3.04	2.939	49.81	0	2.41	101300	378.45	478.3500061	2003-01-08	1	8
2003	8	4	4	0	2.316	2.88	53.88	0	1.32	101300	378.45	479.8200073	2003-01-08	1	8
2003	8	5	2	0	1.831	2.631	58.27	0	0.92	101300	378.45	482.3299866	2003-01-08	1	8
2003	8	6	1	0	1.356	2.433	60.59	0	0.12	101300	378.45	484.6300049	2003-01-08	1	8
2003	8	7	1	0	0.74	2.217	65.43	0	0.4	101300	378.45	462.5100098	2003-01-08	1	8
2003	8	8	11	5.2	0.292	2.075	74.8	0	0.03	101300	378.45	424.8699951	2003-01-08	1	8
2003	8	9	167	7.8	0.312	2.025	73.8	0	0	101300	378.45	399.2900085	2003-01-08	1	8
2003	8	10	430	124.8	0.982	2.233	73.1	0	0	101300	378.45	387.0400085	2003-01-08	1	8
2003	8	11	463.24	305.47	3.102	3.319	65.68	0	0.24	101300	378.45	379.1799927	2003-01-08	1	8
2003	8	12	709.06	477	5.327	3.856	61.03	0	2.37	101300	378.45	374.5700073	2003-01-08	1	8
2003	8	13	961.75	624.95	7.003	4.73	57.37	0	3.1	101300	378.45	371.75	2003-01-08	1	8
2003	8	14	1055.3	671.31	8.716	5.655	52.99	0	2.44	101300	378.45	369.5499878	2003-01-08	1	8
2003	8	15	955.08	596.54	10.335	6.588	49.66	0	3.39	101300	378.45	367.769989	2003-01-08	1	8
2003	8	16	763.57	471.04	11.73	7.093	46.66	0	3.27	101300	378.45	368.8399963	2003-01-08	1	8
2003	8	17	524.68	321.98	12.036	7.382	47.26	0	3.36	101300	378.45	372.3500061	2003-01-08	1	8
2003	8	18	304.27	206.49	12.058	7.275	47.88	0	3.64	101300	378.45	382.25	2003-01-08	1	8
2003	8	19	42.64	28.96	11.436	6.832	50.58	0	2.97	101300	378.45	400.9700012	2003-01-08	1	8
2003	8	20	0.18	0.39	10.318	6.286	54.85	0	2.29	101300	378.45	421.0299988	2003-01-08	1	8
2003	8	21	0	0	9.955	5.96	56.59	0	1.98	101300	378.45	436.75	2003-01-08	1	8
2003	8	22	0	0.74	9.274	5.639	59.33	0	1.17	101300	378.45	447.1700134	2003-01-08	1	8
2003	8	23	0	0.56	8.311	5.313	63.55	0	0.32	101300	378.45	455.7000122	2003-01-08	1	8
2003	9	0	0	0	7.942	5.059	65.48	0	0.02	101300	378.45	463.4200134	2003-01-09	1	9
2003	9	1	0	0	6.978	4.745	70.36	0	0	101300	378.45	468.7200012	2003-01-09	1	9
2003	9	2	0	0	4.92	4.464	81.01	0	0	101300	378.45	473.6700134	2003-01-09	1	9
2003	9	3	0	0	3.147	4.264	90.23	0	0	101300	378.45	478.3500061	2003-01-09	1	9
2003	9	4	0	0.19	1.93	4.055	94.98	0	0	101300	378.45	479.8200073	2003-01-09	1	9
2003	9	5	0	2.6	1.019	3.857	97.55	0	0	101300	378.45	482.3299866	2003-01-09	1	9
2003	9	6	0	0.74	0.323	3.715	98.31	0	0	101300	378.45	484.6300049	2003-01-09	1	9
2003	9	7	0	0	-0.108	3.575	98.66	0	0	101300	378.45	462.5100098	2003-01-09	1	9
2003	9	8	1.76	1.84	-0.42	3.426	98.86	0	0	101300	378.45	424.8699951	2003-01-09	1	9
2003	9	9	136.36	55.24	-0.325	3.393	98.96	0	0	101300	378.45	399.2900085	2003-01-09	1	9
2003	9	10	441.74	210.59	1.542	3.556	97.26	0	0	101300	378.45	387.0400085	2003-01-09	1	9
2003	9	11	745.09	402.55	6.342	4.076	83.09	0	0	101300	378.45	379.1799927	2003-01-09	1	9
2003	9	12	906.15	536.18	11.252	5.276	65.78	0	0.65	101300	378.45	374.5700073	2003-01-09	1	9
2003	9	13	1026.3	613.05	13.824	6.663	57.4	0	3.14	101300	378.45	371.75	2003-01-09	1	9
2003	9	14	1006.8	639.51	14.924	7.843	53.05	0	3.41	101300	378.45	369.5499878	2003-01-09	1	9
2003	9	15	822.73	568.19	16.007	8.836	49.52	0	3.3	101300	378.45	367.769989	2003-01-09	1	9
2003	9	16	523.92	416.47	16.629	9.353	48.7	0	3.6	101300	378.45	368.8399963	2003-01-09	1	9
2003	9	17	214.34	232.67	16.638	9.368	50.27	0	3.62	101300	378.45	372.3500061	2003-01-09	1	9
2003	9	18	33.68	53.34	16.104	8.601	52.68	0	1.7	101300	378.45	382.25	2003-01-09	1	9
2003	9	19	1.05	3.57	15.214	8.118	49.76	0	2.48	101300	378.45	400.9700012	2003-01-09	1	9
2003	9	20	0.53	1.92	14.162	7.658	54.89	0	1.56	101300	378.45	421.0299988	2003-01-09	1	9
2003	9	21	0	0.74	13.808	7.571	58.07	0	1.72	101300	378.45	436.75	2003-01-09	1	9
2003	9	22	0	0.93	13.946	7.698	56.42	0	3.06	101300	378.45	447.1700134	2003-01-09	1	9
2003	9	23	1.75	4.33	13.224	7.796	40.98	0	4.33	101300	378.45	455.7000122	2003-01-09	1	9
2003	10	0	1.4	6.17	11.597	7.531	36.18	0	4.91	101300	378.45	463.4200134	2003-01-10	1	10
2003	10	1	0.18	0	10.417	7.343	40.99	0	4.24	101300	378.45	468.7200012	2003-01-10	1	10
2003	10	2	0	0	8.813	7.076	46.15	0	3.93	101300	378.45	473.6700134	2003-01-10	1	10
2003	10	3	0	0	7.236	6.696	48.19	0	3.71	101300	378.45	478.3500061	2003-01-10	1	10
2003	10	4	0	0	5.508	6.062	51.5	0	3.31	101300	378.45	479.8200073	2003-01-10	1	10
2003	10	5	0	0.93	4.114	5.516	49.41	0	3.35	101300	378.45	482.3299866	2003-01-10	1	10
2003	10	6	0	0	2.857	4.981	51.36	0	3.84	101300	378.45	484.6300049	2003-01-10	1	10
2003	10	7	0	0	2.091	4.595	54.92	0	3.86	101300	378.45	462.5100098	2003-01-10	1	10
2003	10	8	1.05	2.07	1.253	4.293	57.18	0	3.29	101300	378.45	424.8699951	2003-01-10	1	10
2003	10	9	148.26	142.01	1.26	4.293	56.86	0	2.01	101300	378.45	399.2900085	2003-01-10	1	10
2003	10	10	472.01	350.02	1.96	4.378	55.01	0	2.75	101300	378.45	387.0400085	2003-01-10	1	10
2003	10	11	782.03	538.52	2.599	4.705	53.25	0	2.79	101300	378.45	379.1799927	2003-01-10	1	10
2003	10	12	965.93	639.28	3.328	5.136	49.82	0	3.3	101300	378.45	374.5700073	2003-01-10	1	10
2003	10	13	1094	709.39	4.364	5.803	45.43	0	3.76	101300	378.45	371.75	2003-01-10	1	10
2003	10	14	830.97	680.8	5.572	6.418	40.48	0	3.7	101300	378.45	369.5499878	2003-01-10	1	10
2003	10	15	917.23	583.01	6.458	6.646	37.12	0	4.77	101300	378.45	367.769989	2003-01-10	1	10
2003	10	16	661.78	419.75	6.74	6.863	35.59	0	4.75	101300	378.45	368.8399963	2003-01-10	1	10
2003	10	17	326.85	227.07	6.186	6.372	35.94	0	4.56	101300	378.45	372.3500061	2003-01-10	1	10
2003	10	18	46.34	36.81	4.772	5.602	40.38	0	3.49	101300	378.45	382.25	2003-01-10	1	10
2003	10	19	0	1.3	3.337	4.939	44.48	0	4.04	101300	378.45	400.9700012	2003-01-10	1	10
2003	10	20	0	0.74	2.325	4.428	46.4	0	3.91	101300	378.45	421.0299988	2003-01-10	1	10
2003	10	21	0	0.37	1.486	4.011	42.5	0	3.63	101300	378.45	436.75	2003-01-10	1	10
2003	10	22	0	0	0.55	3.804	42.2	0	2.13	101300	378.45	447.1700134	2003-01-10	1	10
2003	10	23	0	0	-0.035	3.427	43.57	0	2.93	101300	378.45	455.7000122	2003-01-10	1	10
2003	11	0	0	2.79	-0.773	3.222	48.32	0	2.35	101300	378.45	463.4200134	2003-01-11	1	11
2003	11	1	0	2.04	-1.535	2.907	53.87	0	2.1	101300	378.45	468.7200012	2003-01-11	1	11
2003	11	2	0	2.97	-2.102	2.731	55.51	0	2.2	101300	378.45	473.6700134	2003-01-11	1	11
2003	11	3	0	0	-2.566	2.414	56.53	0	2.05	101300	378.45	478.3500061	2003-01-11	1	11
2003	11	4	0	3.53	-3.071	2.182	58.57	0	1.64	101300	378.45	479.8200073	2003-01-11	1	11
2003	11	5	0	0.93	-3.857	2.009	65.16	0	0.9	101300	378.45	482.3299866	2003-01-11	1	11
2003	11	6	0.35	0.83	-4.041	1.793	62.32	0	1.1	101300	378.45	484.6300049	2003-01-11	1	11
2003	11	7	0	1.71	-5.275	1.633	78.44	0	0	101300	378.45	462.5100098	2003-01-11	1	11
2003	11	8	6.33	4.1	-6.203	1.427	87.97	0	0	101300	378.45	424.8699951	2003-01-11	1	11
2003	11	9	154.16	152.16	-5.214	1.398	79.47	0	0.38	101300	378.45	399.2900085	2003-01-11	1	11
2003	11	10	477.06	360.75	-3.657	1.471	58.04	0	2.27	101300	378.45	387.0400085	2003-01-11	1	11
2003	11	11	789.51	550.82	-2.311	1.768	44.38	0	2.16	101300	378.45	379.1799927	2003-01-11	1	11
2003	11	12	1010.1	678.19	-1.459	2.238	34.27	0	2.71	101300	378.45	374.5700073	2003-01-11	1	11
2003	11	13	1108.7	726.65	-0.706	2.831	30.22	0	3.41	101300	378.45	371.75	2003-01-11	1	11
2003	11	14	1087	705.91	0.325	3.459	28.64	0	3.4	101300	378.45	369.5499878	2003-01-11	1	11
