YEAR	DOY	HOUR	PAR	Swdown	TEMP	STEMP	RH	RAIN	WIND	PRESSURE	aCO2_AW	amb_co2	date	moy	dom
2001	2	21	0	0.13	-3.14	0.345	51.37	0	1.02	101300	375.79	430.6000061	2001-01-02	1	2
2001	2	22	0	0.08	-4.801	0.036	60.42	0	0.79	101300	375.79	443.5799866	2001-01-02	1	2
2001	2	23	0	0	-6.247	-0.223	77.65	0	0.13	101300	375.79	450.2799988	2001-01-02	1	2
2001	3	0	0.29	0.06	-7.394	-0.501	83.34	0	0.14	101300	375.79	459.519989	2001-01-03	1	3
2001	3	1	0.38	0	-8.319	-0.729	87.45	0	0.23	101300	375.79	467.7000122	2001-01-03	1	3
2001	3	2	0	0.02	-9.017	-0.982	90.77	0	0.85	101300	375.79	473.1900024	2001-01-03	1	3
2001	3	3	0	0	-9.671	-1.19	92.07	0	0.56	101300	375.79	479.0100098	2001-01-03	1	3
2001	3	4	0.1	0	-10.075	-1.422	92.36	0	0.67	101300	375.79	482.1300049	2001-01-03	1	3
2001	3	5	0.67	0	-10.635	-1.634	91.69	0	0.49	101300	375.79	487.3900146	2001-01-03	1	3
2001	3	6	0.86	0	-11.259	-1.791	90.85	0	0.54	101300	375.79	486.9700012	2001-01-03	1	3
2001	3	7	1.24	0	-11.631	-1.971	90.23	0	0.06	101300	375.79	463.019989	2001-01-03	1	3
2001	3	8	0.67	0	-11.974	-2.144	90.47	0	0.04	101300	375.79	423.8999939	2001-01-03	1	3
2001	3	9	2.41	0.79	-12.292	-2.149	90.19	0	0.01	101300	375.79	395.6000061	2001-01-03	1	3
2001	3	10	84.36	56.54	-11.544	-2.157	89.7	0	0.01	101300	375.79	382.6799927	2001-01-03	1	3
2001	3	11	313.83	229.4	-13.365	-1.554	87.53	0	0.05	101300	375.79	375.8500061	2001-01-03	1	3
2001	3	12	664.33	431.1	-3.818	-0.876	83.2	0	0.56	101300	375.79	371.9200134	2001-01-03	1	3
2001	3	13	816.19	517.54	-2.805	-0.652	70.12	0	2.11	101300	375.79	369.3299866	2001-01-03	1	3
2001	3	14	960.9	595.93	-1.198	-0.238	55.47	0	2.21	101300	375.79	367.8800049	2001-01-03	1	3
2001	3	15	940.85	584.04	0.154	0.11	45.65	0	2.47	101300	375.79	367.269989	2001-01-03	1	3
2001	3	16	729.71	498.73	1.564	0.502	43.11	0	2.14	101300	375.79	366.730011	2001-01-03	1	3
2001	3	17	504.35	376.31	2.156	0.772	41.37	0	2.4	101300	375.79	369.3599854	2001-01-03	1	3
2001	3	18	286.01	206.33	2.751	0.687	38.1	0	1.71	101300	375.79	379.3200073	2001-01-03	1	3
2001	3	19	37.86	26.65	1.801	0.307	41.02	0	1.46	101300	375.79	398.6900024	2001-01-03	1	3
2001	3	20	0.09	0	-1.244	0.01	62.2	0	0.23	101300	375.79	416.4899902	2001-01-03	1	3
2001	3	21	0	0	-2.895	-0.33	69.21	0	0.12	101300	375.79	430.6000061	2001-01-03	1	3
2001	3	22	0	0	-3.949	-0.598	81.04	0	0	101300	375.79	443.5799866	2001-01-03	1	3
2001	3	23	0.1	0	-4.847	-0.806	86.31	0	0	101300	375.79	450.2799988	2001-01-03	1	3
2001	4	0	0.95	0	-5.073	-0.714	87.67	0	0.09	101300	375.79	459.519989	2001-01-04	1	4
2001	4	1	0	0	-4.755	-0.514	85.8	0	0.07	101300	375.79	467.7000122	2001-01-04	1	4
2001	4	2	0.1	0	-4.872	-0.729	86.96	0	0.33	101300	375.79	473.1900024	2001-01-04	1	4
2001	4	3	0	0.02	-5.248	-0.737	88.32	0	0	101300	375.79	479.0100098	2001-01-04	1	4
2001	4	4	0	0	-4.993	-0.584	90.48	0	0.13	101300	375.79	482.1300049	2001-01-04	1	4
2001	4	5	0	0	-4.564	-0.463	87.63	0	0	101300	375.79	487.3900146	2001-01-04	1	4
2001	4	6	0	0	-3.744	-0.42	81.77	0	0	101300	375.79	486.9700012	2001-01-04	1	4
2001	4	7	0	0	-3.204	-0.413	78.22	0	0.62	101300	375.79	463.019989	2001-01-04	1	4
2001	4	8	0	0	-2.854	-0.294	79.94	0	0.22	101300	375.79	423.8999939	2001-01-04	1	4
2001	4	9	0.53	0.1	-2.341	-0.233	78.75	0	0.46	101300	375.79	395.6000061	2001-01-04	1	4
2001	4	10	66.64	38.64	-1.991	-0.127	72.71	0	0.55	101300	375.79	382.6799927	2001-01-04	1	4
2001	4	11	334.46	221.53	-1.004	-0.062	65.41	0	1.43	101300	375.79	375.8500061	2001-01-04	1	4
2001	4	12	715.03	455.56	1.149	0.245	54	0	2.43	101300	375.79	371.9200134	2001-01-04	1	4
2001	4	13	932.52	576.01	2.55	1.119	50.16	0	2.39	101300	375.79	369.3299866	2001-01-04	1	4
2001	4	14	962.8	578.95	3.66	2.159	51.89	0	2.28	101300	375.79	367.8800049	2001-01-04	1	4
2001	4	15	875.73	522.71	4.695	3.134	51.66	0	2.28	101300	375.79	367.269989	2001-01-04	1	4
2001	4	16	766.27	461.28	5.495	3.467	49.41	0	2.41	101300	375.79	366.730011	2001-01-04	1	4
2001	4	17	562.02	360.27	6.446	3.565	45.11	0	1.76	101300	375.79	369.3599854	2001-01-04	1	4
2001	4	18	288.94	197.28	6.85	3.302	42.99	0	1.69	101300	375.79	379.3200073	2001-01-04	1	4
2001	4	19	42.25	31.12	5.872	2.042	46.84	0	1.2	101300	375.79	398.6900024	2001-01-04	1	4
2001	4	20	0.44	0	2.139	1.161	63.57	0	0.55	101300	375.79	416.4899902	2001-01-04	1	4
2001	4	21	0	0	-0.401	0.723	72.74	0	0.18	101300	375.79	430.6000061	2001-01-04	1	4
2001	4	22	0	0	-1.534	0.431	79.83	0	0.32	101300	375.79	443.5799866	2001-01-04	1	4
2001	4	23	0	0	-2.542	0.252	88.48	0	0.1	101300	375.79	450.2799988	2001-01-04	1	4
2001	5	0	0	0	-3.317	0.098	93.03	0	0.04	101300	375.79	459.519989	2001-01-05	1	5
2001	5	1	0	0	-3.826	-0.065	95.02	0	0.02	101300	375.79	467.7000122	2001-01-05	1	5
2001	5	2	0	0	-4.243	-0.154	96.65	0	0.08	101300	375.79	473.1900024	2001-01-05	1	5
2001	5	3	0.19	0	-4.249	-0.197	98.22	0	0.1	101300	375.79	479.0100098	2001-01-05	1	5
2001	5	4	0	0	-4.137	0.072	96.27	0	0	101300	375.79	482.1300049	2001-01-05	1	5
2001	5	5	0	0	-3.704	0.151	95.95	0	0.17	101300	375.79	487.3900146	2001-01-05	1	5
2001	5	6	0	0	-2.578	0.216	91.24	0	0.35	101300	375.79	486.9700012	2001-01-05	1	5
2001	5	7	0	0	-1.921	0.252	87.63	0	0.85	101300	375.79	463.019989	2001-01-05	1	5
2001	5	8	0	0	-1.656	0.187	87.34	0	0.57	101300	375.79	423.8999939	2001-01-05	1	5
2001	5	9	0.44	0.36	-1.917	0.05	89.35	0	0.71	101300	375.79	395.6000061	2001-01-05	1	5
2001	5	10	77.09	54.03	0.027	-0.021	80.02	0	1.79	101300	375.79	382.6799927	2001-01-05	1	5
2001	5	11	273.77	181.31	1.429	0.37	72.9	0	2.22	101300	375.79	375.8500061	2001-01-05	1	5
2001	5	12	337.73	204.97	2.815	1.237	63.76	0	2.95	101300	375.79	371.9200134	2001-01-05	1	5
2001	5	13	533.87	322.52	4.255	2.546	59.95	0	3.15	101300	375.79	369.3299866	2001-01-05	1	5
2001	5	14	930.6	578.86	5.876	4.131	56.28	0	3.66	101300	375.79	367.8800049	2001-01-05	1	5
2001	5	15	903.61	555	7.105	5.511	52.67	0	3.68	101300	375.79	367.269989	2001-01-05	1	5
2001	5	16	785.67	482.05	8.643	6.047	47.14	0	3.53	101300	375.79	366.730011	2001-01-05	1	5
2001	5	17	559.7	365.05	9.661	6.492	38.73	0	4.42	101300	375.79	369.3599854	2001-01-05	1	5
2001	5	18	278.35	197.24	9.533	5.722	35.18	0	4.23	101300	375.79	379.3200073	2001-01-05	1	5
2001	5	19	43.58	29.1	8.165	4.239	38.76	0	3.76	101300	375.79	398.6900024	2001-01-05	1	5
2001	5	20	1.29	1.28	6.796	2.98	45.39	0	2.42	101300	375.79	416.4899902	2001-01-05	1	5
2001	5	21	0.79	0	5.336	2.082	51.25	0	1.12	101300	375.79	430.6000061	2001-01-05	1	5
2001	5	22	0.26	0	3.022	1.523	59.64	0	0.21	101300	375.79	443.5799866	2001-01-05	1	5
2001	5	23	0.09	0	0.567	1.163	74.47	0	1.08	101300	375.79	450.2799988	2001-01-05	1	5
2001	6	0	0	0	4.231	1.106	57.28	0	3.66	101300	375.79	459.519989	2001-01-06	1	6
2001	6	1	0.09	0	4.42	1.587	57.58	0	2.94	101300	375.79	467.7000122	2001-01-06	1	6
2001	6	2	0.09	0	3.666	1.624	56.95	0	3.26	101300	375.79	473.1900024	2001-01-06	1	6
2001	6	3	0	0	3.054	1.547	56.49	0	2.46	101300	375.79	479.0100098	2001-01-06	1	6
2001	6	4	0	0	2.065	1.394	61.4	0	1.36	101300	375.79	482.1300049	2001-01-06	1	6
2001	6	5	0	0	0.574	1.294	67.8	0	0.62	101300	375.79	487.3900146	2001-01-06	1	6
2001	6	6	0	0	-0.162	1.318	72.32	0	0.69	101300	375.79	486.9700012	2001-01-06	1	6
2001	6	7	0	0	-1.338	1.043	79.78	0	0.96	101300	375.79	463.019989	2001-01-06	1	6
2001	6	8	0	0	-2.473	0.664	87.23	0	0.02	101300	375.79	423.8999939	2001-01-06	1	6
2001	6	9	1.15	0.95	-3.552	0.312	92.08	0	0.12	101300	375.79	395.6000061	2001-01-06	1	6
2001	6	10	130.77	114.07	-3.152	0.232	91.98	0	0.19	101300	375.79	382.6799927	2001-01-06	1	6
2001	6	11	412.26	295.63	0.356	0.677	73.8	0	0.16	101300	375.79	375.8500061	2001-01-06	1	6
2001	6	12	683.83	436.21	3.047	1.67	58.63	0	0.74	101300	375.79	371.9200134	2001-01-06	1	6
2001	6	13	877.99	537.95	4.428	2.733	50.28	0	1.24	101300	375.79	369.3299866	2001-01-06	1	6
2001	6	14	971.6	586.6	5.672	3.914	46.21	0	1.54	101300	375.79	367.8800049	2001-01-06	1	6
2001	6	15	950.35	571.76	6.26	5.478	42.87	0	3.08	101300	375.79	367.269989	2001-01-06	1	6
2001	6	16	825.14	489.1	7.274	5.827	41.01	0	2.94	101300	375.79	366.730011	2001-01-06	1	6
2001	6	17	560.1	372.05	8.082	6.248	37.47	0	3.39	101300	375.79	369.3599854	2001-01-06	1	6
2001	6	18	305.27	202.52	8.734	5.614	36.12	0	2.35	101300	375.79	379.3200073	2001-01-06	1	6
2001	6	19	50.33	31.9	7.924	4.259	37.88	0	1.2	101300	375.79	398.6900024	2001-01-06	1	6
2001	6	20	0.81	0.85	4.869	2.961	49.07	0	0.17	101300	375.79	416.4899902	2001-01-06	1	6
2001	6	21	0.44	0	1.93	2.271	61.3	0	0.18	101300	375.79	430.6000061	2001-01-06	1	6
2001	6	22	0.09	0	-0.313	1.878	77.67	0	0	101300	375.79	443.5799866	2001-01-06	1	6
2001	6	23	0	0	-1.709	1.529	87.76	0	0	101300	375.79	450.2799988	2001-01-06	1	6
2001	7	0	0	0	-2.512	1.239	84.8	0	0	101300	375.79	459.519989	2001-01-07	1	7
2001	7	1	0	0	-3.007	1.053	87.15	0	0	101300	375.79	467.7000122	2001-01-07	1	7
2001	7	2	0	0	-3.547	0.872	92.3	0	0	101300	375.79	473.1900024	2001-01-07	1	7
2001	7	3	0	0	-4.049	0.715	94.48	0	0	101300	375.79	479.0100098	2001-01-07	1	7
2001	7	4	0	0	-4.387	0.536	96.36	0	0	101300	375.79	482.1300049	2001-01-07	1	7
2001	7	5	0	0	-4.553	0.55	96.91	0	0	101300	375.79	487.3900146	2001-01-07	1	7
2001	7	6	0	0	-4.621	0.486	97.36	0	0	101300	375.79	486.9700012	2001-01-07	1	7
2001	7	7	0	0	-4.82	0.306	97.33	0	0	101300	375.79	463.019989	2001-01-07	1	7
2001	7	8	0	0	-4.976	0.261	97.79	0	0	101300	375.79	423.8999939	2001-01-07	1	7
2001	7	9	0.18	0.08	-4.639	0.364	97.21	0	0.11	101300	375.79	395.6000061	2001-01-07	1	7
2001	7	10	93.3	65.51	-4.053	0.528	95.4	0	0.09	101300	375.79	382.6799927	2001-01-07	1	7
2001	7	11	255.82	172.42	-1.343	1.115	87.2	0	0.32	101300	375.79	375.8500061	2001-01-07	1	7
2001	7	12	378.66	239.17	1.729	2.089	74.11	0	0.4	101300	375.79	371.9200134	2001-01-07	1	7
2001	7	13	456.11	278.79	4.932	3.165	56.61	0	0.84	101300	375.79	369.3299866	2001-01-07	1	7
2001	7	14	791.29	477.28	7.575	4.307	45.3	0	1.29	101300	375.79	367.8800049	2001-01-07	1	7
2001	7	15	567.26	340.82	9.159	5.697	40.03	0	1.6	101300	375.79	367.269989	2001-01-07	1	7
2001	7	16	409.66	249.63	10.112	6.094	37.95	0	1.22	101300	375.79	366.730011	2001-01-07	1	7
2001	7	17	211.63	124.53	10.44	5.718	36.98	0	1.54	101300	375.79	369.3599854	2001-01-07	1	7
2001	7	18	88.13	48.15	9.989	5.066	38.32	0	1.1	101300	375.79	379.3200073	2001-01-07	1	7
2001	7	19	20.75	11.88	9.238	4.553	41.4	0	1	101300	375.79	398.6900024	2001-01-07	1	7
2001	7	20	0.1	2.13	7.361	4.046	49.36	0	0.28	101300	375.79	416.4899902	2001-01-07	1	7
2001	7	21	0.98	0	6.159	3.869	56.06	0	0.06	101300	375.79	430.6000061	2001-01-07	1	7
2001	7	22	0.09	0	5.303	3.694	60.18	0	0.12	101300	375.79	443.5799866	2001-01-07	1	7
2001	7	23	0.79	0	4.804	3.608	63.97	0	0.11	101300	375.79	450.2799988	2001-01-07	1	7
2001	8	0	0.88	0	5.088	3.603	67.64	0	0.4	101300	375.79	459.519989	2001-01-08	1	8
2001	8	1	0.62	0	5.781	3.615	70.61	0	0	101300	375.79	467.7000122	2001-01-08	1	8
2001	8	2	0.09	0	5.302	3.628	79.98	0.05	0.2	101300	375.79	473.1900024	2001-01-08	1	8
2001	8	3	0.18	0	4.095	3.63	92.02	2.24	0	101300	375.79	479.0100098	2001-01-08	1	8
2001	8	4	0	0	3.742	3.603	99.12	1.87	0	101300	375.79	482.1300049	2001-01-08	1	8
2001	8	5	0.18	0	3.649	3.595	99.63	0.96	0	101300	375.79	487.3900146	2001-01-08	1	8
2001	8	6	0	0	3.546	3.573	99.66	0.68	0.69	101300	375.79	486.9700012	2001-01-08	1	8
2001	8	7	0.09	0	3.448	3.548	99.61	0.05	0.69	101300	375.79	463.019989	2001-01-08	1	8
2001	8	8	0.09	0	3.283	3.518	92.01	0	1.09	101300	375.79	423.8999939	2001-01-08	1	8
2001	8	9	0.44	0	2.705	3.349	88.35	0	2.09	101300	375.79	395.6000061	2001-01-08	1	8
2001	8	10	17.96	13.59	2.428	3.242	85.33	0	1.91	101300	375.79	382.6799927	2001-01-08	1	8
2001	8	11	76.9	36.64	2.575	3.406	83.85	0	1.89	101300	375.79	375.8500061	2001-01-08	1	8
2001	8	12	106.95	53.28	2.845	3.502	81.46	0	2.73	101300	375.79	371.9200134	2001-01-08	1	8
2001	8	13	238.11	137.15	2.436	3.577	83.16	0	3.76	101300	375.79	369.3299866	2001-01-08	1	8
2001	8	14	201.52	114.41	2.353	3.65	82.13	0	3.92	101300	375.79	367.8800049	2001-01-08	1	8
2001	8	15	178.58	102.16	2.137	3.427	79.46	0	3.99	101300	375.79	367.269989	2001-01-08	1	8
2001	8	16	270.76	159.05	1.886	3.506	77.51	0	3.99	101300	375.79	366.730011	2001-01-08	1	8
2001	8	17	99.71	50.96	1.408	3.128	77.28	0	3.68	101300	375.79	369.3599854	2001-01-08	1	8
2001	8	18	42.92	24.51	1.193	3.078	74.28	0	2.08	101300	375.79	379.3200073	2001-01-08	1	8
2001	8	19	3.1	4.42	1.087	2.86	69.94	0	1.93	101300	375.79	398.6900024	2001-01-08	1	8
2001	8	20	0	0	0.627	2.572	72.56	0	2.76	101300	375.79	416.4899902	2001-01-08	1	8
2001	8	21	0	0	0.065	2.45	74.97	0	2.39	101300	375.79	430.6000061	2001-01-08	1	8
2001	8	22	0	0	-0.204	2.416	75.56	0	2.28	101300	375.79	443.5799866	2001-01-08	1	8
2001	8	23	0	0	-0.954	2.519	82.96	0	1.98	101300	375.79	450.2799988	2001-01-08	1	8
2001	9	0	0	0	-0.964	2.293	79.47	0	2	101300	375.79	459.519989	2001-01-09	1	9
2001	9	1	0	0	-0.876	2.166	73.48	0	2.48	101300	375.79	467.7000122	2001-01-09	1	9
2001	9	2	0	0	-1.078	2.103	71.73	0	2.16	101300	375.79	473.1900024	2001-01-09	1	9
2001	9	3	0	0	-1.185	2.108	73.21	0	1.4	101300	375.79	479.0100098	2001-01-09	1	9
2001	9	4	0	0	-1.301	1.889	72.92	0	1.92	101300	375.79	482.1300049	2001-01-09	1	9
2001	9	5	0	0	-1.344	2.057	70	0	1.68	101300	375.79	487.3900146	2001-01-09	1	9
2001	9	6	0	0	-1.508	2.061	58.86	0	2.64	101300	375.79	486.9700012	2001-01-09	1	9
2001	9	7	0	0	-1.823	2.016	56.22	0	2.82	101300	375.79	463.019989	2001-01-09	1	9
2001	9	8	0	0	-2.525	1.876	57.47	0	3.21	101300	375.79	423.8999939	2001-01-09	1	9
2001	9	9	0	0.04	-2.917	1.699	56.07	0	2.5	101300	375.79	395.6000061	2001-01-09	1	9
2001	9	10	30.25	18.17	-2.97	1.708	58.22	0	1.85	101300	375.79	382.6799927	2001-01-09	1	9
2001	9	11	146.7	83.77	-2.857	1.692	60.9	0	1.91	101300	375.79	375.8500061	2001-01-09	1	9
2001	9	12	502.72	324.46	-2.268	1.834	56.77	0	2.74	101300	375.79	371.9200134	2001-01-09	1	9
2001	9	13	731.39	463.65	-1.642	2.101	53.16	0	3.59	101300	375.79	369.3299866	2001-01-09	1	9
2001	9	14	590.65	358.25	-1.52	2.329	52.38	0	2.92	101300	375.79	367.8800049	2001-01-09	1	9
2001	9	15	990.65	616.89	-0.448	3.047	49.02	0	2.58	101300	375.79	367.269989	2001-01-09	1	9
2001	9	16	837.84	521.41	0.178	3.154	43.23	0	2.46	101300	375.79	366.730011	2001-01-09	1	9
2001	9	17	601.66	391.56	0.712	3.121	39.86	0	2.69	101300	375.79	369.3599854	2001-01-09	1	9
2001	9	18	306.94	218.85	1.104	2.958	38.14	0	2.41	101300	375.79	379.3200073	2001-01-09	1	9
2001	9	19	51.88	37.59	0.451	2.395	39.73	0	1.94	101300	375.79	398.6900024	2001-01-09	1	9
2001	9	20	0	0	-1.038	1.825	47.87	0	1.13	101300	375.79	416.4899902	2001-01-09	1	9
2001	9	21	0	0	-2.901	1.484	62.05	0	0.52	101300	375.79	430.6000061	2001-01-09	1	9
2001	9	22	0	0.02	-4.051	1.119	75.43	0	0.28	101300	375.79	443.5799866	2001-01-09	1	9
2001	9	23	0	0.19	-5.084	0.801	80.57	0	0.19	101300	375.79	450.2799988	2001-01-09	1	9
2001	10	0	0	0	-5.723	0.472	82.92	0	0.11	101300	375.79	459.519989	2001-01-10	1	10
2001	10	1	0	0	-6.568	0.36	88.67	0	0	101300	375.79	467.7000122	2001-01-10	1	10
2001	10	2	0	0.02	-7.256	0.241	92.69	0	0	101300	375.79	473.1900024	2001-01-10	1	10
2001	10	3	0.29	0	-7.659	0.147	94.8	0	0.02	101300	375.79	479.0100098	2001-01-10	1	10
2001	10	4	0.95	0	-8.115	-0.013	95.78	0	0.02	101300	375.79	482.1300049	2001-01-10	1	10
2001	10	5	0.29	0	-8.42	-0.14	94.24	0	0	101300	375.79	487.3900146	2001-01-10	1	10
2001	10	6	0.86	0	-8.761	-0.282	94.8	0	0	101300	375.79	486.9700012	2001-01-10	1	10
2001	10	7	0.76	0	-8.992	-0.451	95.21	0	0	101300	375.79	463.019989	2001-01-10	1	10
2001	10	8	0.67	0	-9.198	-0.506	94.93	0	0	101300	375.79	423.8999939	2001-01-10	1	10
2001	10	9	3.35	1.2	-9.454	-0.577	94.51	0	0	101300	375.79	395.6000061	2001-01-10	1	10
2001	10	10	108.01	96.1	-8.316	-0.651	93.59	0	0	101300	375.79	382.6799927	2001-01-10	1	10
2001	10	11	403.84	308.35	-5.072	-0.502	87.51	0	0.49	101300	375.79	375.8500061	2001-01-10	1	10
2001	10	12	682.42	447.47	-2.379	0.147	70.15	0	1.86	101300	375.79	371.9200134	2001-01-10	1	10
2001	10	13	879.19	554.39	0.41	0.46	55	0	2.02	101300	375.79	369.3299866	2001-01-10	1	10
2001	10	14	986.35	600.63	2.769	1.084	43.72	0	2.03	101300	375.79	367.8800049	2001-01-10	1	10
2001	10	15	969.65	593.32	4.82	2.347	33.46	0	2.29	101300	375.79	367.269989	2001-01-10	1	10
2001	10	16	823.49	518.01	6.357	3.171	28.55	0	1.92	101300	375.79	366.730011	2001-01-10	1	10
2001	10	17	574.86	394.96	7.61	3.562	25.28	0	1.09	101300	375.79	369.3599854	2001-01-10	1	10
2001	10	18	319.58	219.78	7.784	3.501	25.29	0	1.54	101300	375.79	379.3200073	2001-01-10	1	10
2001	10	19	44.9	27.83	6.565	2.648	28.09	0	0.54	101300	375.79	398.6900024	2001-01-10	1	10
2001	10	20	0.09	0	2.293	1.761	47.59	0	0.3	101300	375.79	416.4899902	2001-01-10	1	10
2001	10	21	0	0	-0.441	1.344	63.46	0	0.37	101300	375.79	430.6000061	2001-01-10	1	10
2001	10	22	0	0	-2.052	1.084	75.23	0	0	101300	375.79	443.5799866	2001-01-10	1	10
2001	10	23	0	0	-2.964	0.825	73.43	0	0	101300	375.79	450.2799988	2001-01-10	1	10
2001	11	0	0	0.02	-3.661	0.553	80.48	0	0	101300	375.79	459.519989	2001-01-11	1	11
2001	11	1	0	0.04	-4.307	0.449	84.99	0	0	101300	375.79	467.7000122	2001-01-11	1	11
2001	11	2	0	0.17	-5.012	0.276	88.1	0	0	101300	375.79	473.1900024	2001-01-11	1	11
2001	11	3	0	0	-5.595	0.24	93.29	0	0	101300	375.79	479.0100098	2001-01-11	1	11
2001	11	4	0	0.02	-6.106	0.247	94.83	0	0	101300	375.79	482.1300049	2001-01-11	1	11
2001	11	5	0	0	-6.312	0.003	93.83	0	0	101300	375.79	487.3900146	2001-01-11	1	11
2001	11	6	0	0.02	-6.736	-0.094	96.25	0	0.26	101300	375.79	486.9700012	2001-01-11	1	11
2001	11	7	0	0	-7.057	-0.165	96.83	0	0	101300	375.79	463.019989	2001-01-11	1	11
