YEAR	DOY	HOUR	PAR	Swdown	TEMP	STEMP	RH	RAIN	WIND	PRESSURE	aCO2_AW	amb_co2	date	moy	dom
2006	1	16	334.98	268.25	16.874	7.496	39.78	0	0.84	101300	378.1257	371.4500122	2006-01-01	1	1
2006	1	17	129.9	108.2	16.627	7.498	40.81	0	1.24	101300	378.1257	374.0299988	2006-01-01	1	1
2006	1	18	2.46	3.34	14.082	7.084	49.58	0	1.07	101300	378.1257	383.6099854	2006-01-01	1	1
2006	1	19	0	0	12.652	6.91	58.92	0	1.2	101300	378.1257	400.7000122	2006-01-01	1	1
2006	1	20	0	0	11.482	6.756	69.66	0	0.67	101300	378.1257	419.75	2006-01-01	1	1
2006	1	21	0	0	11.074	6.785	75.78	0	1.02	101300	378.1257	434.8999939	2006-01-01	1	1
2006	1	22	0	0	11.456	6.888	70.54	0	0.82	101300	378.1257	446.3500061	2006-01-01	1	1
2006	1	23	0	0	11.541	6.962	75.11	0	0.81	101300	378.1257	453.4899902	2006-01-01	1	1
2006	2	0	0	0	11.451	7.025	80.08	0	0.68	101300	378.1257	461.0499878	2006-01-02	1	2
2006	2	1	0	0	11.615	7.077	76.81	0	1.2	101300	378.1257	465.1499939	2006-01-02	1	2
2006	2	2	0	0	11.568	7.125	81.53	0	0.86	101300	378.1257	469.1900024	2006-01-02	1	2
2006	2	3	0	0	11.592	7.169	83.27	0	0.77	101300	378.1257	472.7000122	2006-01-02	1	2
2006	2	4	0	0	11.49	7.224	88.46	0	1.05	101300	378.1257	474.6400146	2006-01-02	1	2
2006	2	5	0	0	11.543	7.269	88.16	0	0.62	101300	378.1257	478.3399963	2006-01-02	1	2
2006	2	6	0	0	11.672	7.325	87.73	0	0.78	101300	378.1257	475.6499939	2006-01-02	1	2
2006	2	7	0	0	10.41	7.321	100	1.52	0.56	101300	378.1257	452.2200012	2006-01-02	1	2
2006	2	8	0	0	10.127	7.339	100	5.59	0.84	101300	378.1257	417.480011	2006-01-02	1	2
2006	2	9	0	0.17	10.792	7.488	100	3.56	0.89	101300	378.1257	395.2900085	2006-01-02	1	2
2006	2	10	8.43	8.44	11.967	7.619	100	1.27	0.83	101300	378.1257	384.1300049	2006-01-02	1	2
2006	2	11	34.07	26.87	12.466	7.763	100	0.25	0.92	101300	378.1257	378.3399963	2006-01-02	1	2
2006	2	12	77.98	57.9	13.138	7.996	100	0	1.07	101300	378.1257	374.3200073	2006-01-02	1	2
2006	2	13	111.86	83.72	13.815	8.317	100	0	1.15	101300	378.1257	372.3699951	2006-01-02	1	2
2006	2	14	300.81	227.46	14.675	8.733	100	0	1.07	101300	378.1257	371.4700012	2006-01-02	1	2
2006	2	15	417.72	337	16.397	9.249	100	0	0.98	101300	378.1257	370.9599915	2006-01-02	1	2
2006	2	16	256.68	212.04	17.792	9.657	100	0	1	101300	378.1257	371.4500122	2006-01-02	1	2
2006	2	17	63.72	51.32	17.58	9.676	100	0	0.71	101300	378.1257	374.0299988	2006-01-02	1	2
2006	2	18	0	0.67	17.055	9.521	100	0	0	101300	378.1257	383.6099854	2006-01-02	1	2
2006	2	19	0	0	16.897	9.623	100	4.32	0.15	101300	378.1257	400.7000122	2006-01-02	1	2
2006	2	20	0	0	17.077	9.732	100	0	1.11	101300	378.1257	419.75	2006-01-02	1	2
2006	2	21	0	0	16.441	9.496	100	0	0.78	101300	378.1257	434.8999939	2006-01-02	1	2
2006	2	22	0	0	16.515	9.316	100	0	1.25	101300	378.1257	446.3500061	2006-01-02	1	2
2006	2	23	0	0	16.413	8.987	76.91	0	1.26	101300	378.1257	453.4899902	2006-01-02	1	2
2006	3	0	0	0	15.366	8.736	67.52	0	0.81	101300	378.1257	461.0499878	2006-01-03	1	3
2006	3	1	0	0	11.935	8.41	99.53	0	0.51	101300	378.1257	465.1499939	2006-01-03	1	3
2006	3	2	0	0	11.992	8.275	94.99	0	0.2	101300	378.1257	469.1900024	2006-01-03	1	3
2006	3	3	0	0	13.306	8.237	76.44	0	0.56	101300	378.1257	472.7000122	2006-01-03	1	3
2006	3	4	0	0	12.999	8.241	78.18	0	0.73	101300	378.1257	474.6400146	2006-01-03	1	3
2006	3	5	0	0	11.515	8.233	93.78	0	1.28	101300	378.1257	478.3399963	2006-01-03	1	3
2006	3	6	0	0	10.655	8.179	99.61	0	1.59	101300	378.1257	475.6499939	2006-01-03	1	3
2006	3	7	0	0	10.528	8.091	99.27	0	1.44	101300	378.1257	452.2200012	2006-01-03	1	3
2006	3	8	0	0	10.404	8.006	98.68	0	1.68	101300	378.1257	417.480011	2006-01-03	1	3
2006	3	9	19.32	17.93	9.71	7.978	99.45	0	1.81	101300	378.1257	395.2900085	2006-01-03	1	3
2006	3	10	150.89	129	9.801	8.03	99.12	0	1.47	101300	378.1257	384.1300049	2006-01-03	1	3
2006	3	11	192.52	156.07	9.931	8.19	97.81	0	1.84	101300	378.1257	378.3399963	2006-01-03	1	3
2006	3	12	311.78	251.21	10.352	8.496	90.52	0	2.21	101300	378.1257	374.3200073	2006-01-03	1	3
2006	3	13	427.64	330.92	10.472	8.745	89.93	0	2.18	101300	378.1257	372.3699951	2006-01-03	1	3
2006	3	14	537.18	428.18	10.663	9.078	90.59	0	2.25	101300	378.1257	371.4700012	2006-01-03	1	3
2006	3	15	202.82	155.44	10.423	9.08	92.77	0	2.43	101300	378.1257	370.9599915	2006-01-03	1	3
2006	3	16	116.42	91.4	10.55	8.932	92.8	0	1.93	101300	378.1257	371.4500122	2006-01-03	1	3
2006	3	17	82.53	68.26	10.512	8.783	95.19	0	1.62	101300	378.1257	374.0299988	2006-01-03	1	3
2006	3	18	7.38	7.1	10.234	8.482	97.62	0	0.98	101300	378.1257	383.6099854	2006-01-03	1	3
2006	3	19	0	0	10.073	8.383	99.1	0	1.12	101300	378.1257	400.7000122	2006-01-03	1	3
2006	3	20	0	0	9.576	8.281	99.81	0	1.79	101300	378.1257	419.75	2006-01-03	1	3
2006	3	21	0	0	9.453	8.199	100	0	1.75	101300	378.1257	434.8999939	2006-01-03	1	3
2006	3	22	0	0	9.122	8.09	100	0	1.33	101300	378.1257	446.3500061	2006-01-03	1	3
2006	3	23	0	0	8.48	7.855	100	0	1.12	101300	378.1257	453.4899902	2006-01-03	1	3
2006	4	0	0	0	7.012	7.425	100	0	1.97	101300	378.1257	461.0499878	2006-01-04	1	4
2006	4	1	0.18	0.13	5.5	7.076	100	0	1.88	101300	378.1257	465.1499939	2006-01-04	1	4
2006	4	2	0.35	0.08	4.755	6.76	100	0	1.57	101300	378.1257	469.1900024	2006-01-04	1	4
2006	4	3	0	0	3.951	6.613	100	0	1.71	101300	378.1257	472.7000122	2006-01-04	1	4
2006	4	4	0	0	3.455	6.577	100	0	1.46	101300	378.1257	474.6400146	2006-01-04	1	4
2006	4	5	0	0	3.167	6.517	100	0	1.51	101300	378.1257	478.3399963	2006-01-04	1	4
2006	4	6	0	0	2.983	6.441	100	0	1.24	101300	378.1257	475.6499939	2006-01-04	1	4
2006	4	7	0	0	2.569	6.335	100	0	1.31	101300	378.1257	452.2200012	2006-01-04	1	4
2006	4	8	3.34	2.84	2.405	6.223	100	0	1.05	101300	378.1257	417.480011	2006-01-04	1	4
2006	4	9	40.6	37.79	2.547	6.187	100	0	0.91	101300	378.1257	395.2900085	2006-01-04	1	4
2006	4	10	127.59	104.73	3.841	6.374	100	0	0.88	101300	378.1257	384.1300049	2006-01-04	1	4
2006	4	11	155.19	125.38	5.319	6.678	100	0	0.84	101300	378.1257	378.3399963	2006-01-04	1	4
2006	4	12	223.01	175.38	6.427	6.992	100	0.25	1.02	101300	378.1257	374.3200073	2006-01-04	1	4
2006	4	13	367.75	289.49	8.004	7.444	100	0	1.16	101300	378.1257	372.3699951	2006-01-04	1	4
2006	4	14	589.02	479.69	10.028	8.007	100	0	0.78	101300	378.1257	371.4700012	2006-01-04	1	4
2006	4	15	592.06	482.52	12.962	8.363	92.47	0	0.96	101300	378.1257	370.9599915	2006-01-04	1	4
2006	4	16	294.32	236.32	14.905	8.648	77.14	0	1.09	101300	378.1257	371.4500122	2006-01-04	1	4
2006	4	17	130.99	115.2	15.967	8.675	70.96	0	0.39	101300	378.1257	374.0299988	2006-01-04	1	4
2006	4	18	11.94	13.74	14.675	8.371	83.2	0	1.11	101300	378.1257	383.6099854	2006-01-04	1	4
2006	4	19	0	0	12.183	8.006	99.6	0	0.54	101300	378.1257	400.7000122	2006-01-04	1	4
2006	4	20	0	0	10.622	7.705	100	0	0.8	101300	378.1257	419.75	2006-01-04	1	4
2006	4	21	0	0	9.627	7.41	100	0	0.86	101300	378.1257	434.8999939	2006-01-04	1	4
2006	4	22	0	0	8.524	7.213	100	0	1.23	101300	378.1257	446.3500061	2006-01-04	1	4
2006	4	23	0.53	0	7.55	7	100	0	1.54	101300	378.1257	453.4899902	2006-01-04	1	4
2006	5	0	0	0.21	7.787	6.769	100	0	1.9	101300	378.1257	461.0499878	2006-01-05	1	5
2006	5	1	0.18	0	10.039	6.589	99.56	0	2.26	101300	378.1257	465.1499939	2006-01-05	1	5
2006	5	2	0.18	0	10.316	6.626	99.17	0	1.99	101300	378.1257	469.1900024	2006-01-05	1	5
2006	5	3	0.53	0	9.255	6.681	99.03	0	1.72	101300	378.1257	472.7000122	2006-01-05	1	5
2006	5	4	0.53	0	8.056	6.501	99.34	0	1.55	101300	378.1257	474.6400146	2006-01-05	1	5
2006	5	5	0	0	6.799	6.194	100	0	1.35	101300	378.1257	478.3399963	2006-01-05	1	5
2006	5	6	0.35	0	5.554	6.09	100	0	1.32	101300	378.1257	475.6499939	2006-01-05	1	5
2006	5	7	0	0	5.603	6.233	100	0	1.47	101300	378.1257	452.2200012	2006-01-05	1	5
2006	5	8	1.58	0.88	5.827	6.315	100	0	1.28	101300	378.1257	417.480011	2006-01-05	1	5
2006	5	9	11.42	5.94	6.172	6.388	100	0	1.42	101300	378.1257	395.2900085	2006-01-05	1	5
2006	5	10	39.72	37.25	6.83	6.51	100	0	1.7	101300	378.1257	384.1300049	2006-01-05	1	5
2006	5	11	94.89	79.84	7.623	6.726	92.72	0	1.6	101300	378.1257	378.3399963	2006-01-05	1	5
2006	5	12	153.57	124.4	8.124	6.95	71.27	0	1.3	101300	378.1257	374.3200073	2006-01-05	1	5
2006	5	13	177.09	144.02	8.518	7.192	67.93	0	1.25	101300	378.1257	372.3699951	2006-01-05	1	5
2006	5	14	131.75	105.89	8.471	7.237	65.28	0	1.8	101300	378.1257	371.4700012	2006-01-05	1	5
2006	5	15	121.74	98.29	7.914	7.136	66.31	0	2.63	101300	378.1257	370.9599915	2006-01-05	1	5
2006	5	16	142.47	116.13	7.518	7.096	67.4	0	2.31	101300	378.1257	371.4500122	2006-01-05	1	5
2006	5	17	30.04	27.46	7.352	7.044	67.18	0	2.58	101300	378.1257	374.0299988	2006-01-05	1	5
2006	5	18	0	0.38	6.919	6.865	70.88	0	2.24	101300	378.1257	383.6099854	2006-01-05	1	5
2006	5	19	0	0	6.514	6.74	75.1	0	2.9	101300	378.1257	400.7000122	2006-01-05	1	5
2006	5	20	0.35	0	5.845	6.632	90.35	0	3.14	101300	378.1257	419.75	2006-01-05	1	5
2006	5	21	0.88	0	5.562	6.525	90.3	0	3.78	101300	378.1257	434.8999939	2006-01-05	1	5
2006	5	22	0	0	5.161	6.418	92.83	0	3.6	101300	378.1257	446.3500061	2006-01-05	1	5
2006	5	23	0	0.21	5.01	6.341	96.13	0	2.82	101300	378.1257	453.4899902	2006-01-05	1	5
2006	6	0	0	0.04	5.201	6.244	90.41	0	3.02	101300	378.1257	461.0499878	2006-01-06	1	6
2006	6	1	0	0.13	5.55	6.216	80.98	0	2.87	101300	378.1257	465.1499939	2006-01-06	1	6
2006	6	2	0	0.04	5.411	6.203	84.57	0	2.53	101300	378.1257	469.1900024	2006-01-06	1	6
2006	6	3	0	0.04	4.825	6.141	97.08	0	2.13	101300	378.1257	472.7000122	2006-01-06	1	6
2006	6	4	0	0	4.346	6.062	99.73	0	3.85	101300	378.1257	474.6400146	2006-01-06	1	6
2006	6	5	0.35	0	4.374	6	99.57	0	4.24	101300	378.1257	478.3399963	2006-01-06	1	6
2006	6	6	0	0.04	4.337	5.948	100	0	4.36	101300	378.1257	475.6499939	2006-01-06	1	6
2006	6	7	0	0	4.373	5.88	99.11	0	4.37	101300	378.1257	452.2200012	2006-01-06	1	6
2006	6	8	1.05	0.84	4.341	5.826	86.6	0	2.72	101300	378.1257	417.480011	2006-01-06	1	6
2006	6	9	23.73	17.89	4.23	5.761	75.02	0	2.22	101300	378.1257	395.2900085	2006-01-06	1	6
2006	6	10	32.34	33.78	4.243	5.767	61.92	0	2.07	101300	378.1257	384.1300049	2006-01-06	1	6
2006	6	11	76.1	68.31	4.051	5.762	64.35	0	2.12	101300	378.1257	378.3399963	2006-01-06	1	6
2006	6	12	136.73	117.1	3.984	5.772	69.15	0	2.29	101300	378.1257	374.3200073	2006-01-06	1	6
2006	6	13	218.63	181.28	4.072	5.908	70.1	0	2.28	101300	378.1257	372.3699951	2006-01-06	1	6
2006	6	14	208.79	175.38	3.966	6.036	71.21	0	2.68	101300	378.1257	371.4700012	2006-01-06	1	6
2006	6	15	86.64	74.88	3.624	5.872	70.31	0	2.13	101300	378.1257	370.9599915	2006-01-06	1	6
2006	6	16	85.24	75.05	3.624	5.752	67.78	0	1.81	101300	378.1257	371.4500122	2006-01-06	1	6
2006	6	17	30.58	29.77	3.753	5.667	59.89	0	1.73	101300	378.1257	374.0299988	2006-01-06	1	6
2006	6	18	6.85	4.52	3.734	5.527	55.15	0	1.8	101300	378.1257	383.6099854	2006-01-06	1	6
2006	6	19	1.23	0.25	3.078	5.259	56.44	0	1.85	101300	378.1257	400.7000122	2006-01-06	1	6
2006	6	20	0	0	2.493	5.036	53.89	0	2.02	101300	378.1257	419.75	2006-01-06	1	6
2006	6	21	0	0	2.257	4.843	53.28	0	1.91	101300	378.1257	434.8999939	2006-01-06	1	6
2006	6	22	0	0	1.826	4.619	54.75	0	1.6	101300	378.1257	446.3500061	2006-01-06	1	6
2006	6	23	0	0	1.576	4.592	59.74	0	1.66	101300	378.1257	453.4899902	2006-01-06	1	6
2006	7	0	0	0	2.037	4.565	57.03	0	1.12	101300	378.1257	461.0499878	2006-01-07	1	7
2006	7	1	0	0	2.142	4.455	55.48	0	0.85	101300	378.1257	465.1499939	2006-01-07	1	7
2006	7	2	0	0	1.862	4.403	57.82	0	0.83	101300	378.1257	469.1900024	2006-01-07	1	7
2006	7	3	0	0	1.326	4.301	69.1	0	1.06	101300	378.1257	472.7000122	2006-01-07	1	7
2006	7	4	0	0	0.836	4.183	86.54	0	0.31	101300	378.1257	474.6400146	2006-01-07	1	7
2006	7	5	0	0	0.548	4.006	94.47	0	0.08	101300	378.1257	478.3399963	2006-01-07	1	7
2006	7	6	0.35	0	0.087	3.797	96.6	0	0.12	101300	378.1257	475.6499939	2006-01-07	1	7
2006	7	7	1.58	0.13	-0.093	3.695	98.04	0	0.72	101300	378.1257	452.2200012	2006-01-07	1	7
2006	7	8	5.45	2.84	-0.464	3.583	99.07	0	0.36	101300	378.1257	417.480011	2006-01-07	1	7
2006	7	9	100.39	124.17	0.108	3.547	95.51	0	0.34	101300	378.1257	395.2900085	2006-01-07	1	7
2006	7	10	210.44	205.14	1.805	3.807	73.15	0	0.71	101300	378.1257	384.1300049	2006-01-07	1	7
2006	7	11	205.32	178.39	2.413	4.103	66.17	0	0.66	101300	378.1257	378.3399963	2006-01-07	1	7
2006	7	12	207.4	175.57	3.014	4.373	64.58	0	0.95	101300	378.1257	374.3200073	2006-01-07	1	7
2006	7	13	578.04	504.58	4.113	4.808	59.71	0	1.21	101300	378.1257	372.3699951	2006-01-07	1	7
2006	7	14	653.22	560.4	5.418	5.23	52.8	0	1.21	101300	378.1257	371.4700012	2006-01-07	1	7
2006	7	15	578.26	493.01	6.695	5.375	49.01	0	1.32	101300	378.1257	370.9599915	2006-01-07	1	7
2006	7	16	402.3	351.33	8.198	5.566	44.21	0	1.62	101300	378.1257	371.4500122	2006-01-07	1	7
2006	7	17	181.12	172.17	9.117	5.526	39.71	0	1.66	101300	378.1257	374.0299988	2006-01-07	1	7
2006	7	18	19.85	22.78	8.724	5.229	39.49	0	1.84	101300	378.1257	383.6099854	2006-01-07	1	7
2006	7	19	0	0	6.985	4.822	46.63	0	1.23	101300	378.1257	400.7000122	2006-01-07	1	7
2006	7	20	1.23	0.04	6.153	4.475	50.85	0	1.03	101300	378.1257	419.75	2006-01-07	1	7
2006	7	21	0.18	0	6.244	4.264	49.85	0	0.69	101300	378.1257	434.8999939	2006-01-07	1	7
2006	7	22	0	0	6.519	4.103	49.11	0	0.93	101300	378.1257	446.3500061	2006-01-07	1	7
2006	7	23	0	0	5.585	3.93	54.3	0	2.24	101300	378.1257	453.4899902	2006-01-07	1	7
2006	8	0	0	0	4.351	3.766	63.51	0	0.73	101300	378.1257	461.0499878	2006-01-08	1	8
2006	8	1	0	0	1.644	3.59	98.19	0	1.14	101300	378.1257	465.1499939	2006-01-08	1	8
2006	8	2	0	0	0.65	3.403	100	0	1.26	101300	378.1257	469.1900024	2006-01-08	1	8
2006	8	3	0	0	0.186	3.278	100	0	1.51	101300	378.1257	472.7000122	2006-01-08	1	8
2006	8	4	1.76	0.08	-0.273	3.145	100	0	1.65	101300	378.1257	474.6400146	2006-01-08	1	8
2006	8	5	0.53	0.25	-0.654	3.026	100	0	2.22	101300	378.1257	478.3399963	2006-01-08	1	8
2006	8	6	4.22	0.42	-0.899	2.963	100	0	3.04	101300	378.1257	475.6499939	2006-01-08	1	8
2006	8	7	2.81	0.38	-1.087	2.866	100	0	3.3	101300	378.1257	452.2200012	2006-01-08	1	8
2006	8	8	7.03	4.18	-1.171	2.771	100	0	2.81	101300	378.1257	417.480011	2006-01-08	1	8
2006	8	9	91.27	117.22	-0.664	2.809	100	0	2.33	101300	378.1257	395.2900085	2006-01-08	1	8
2006	8	10	317.22	323.18	2.811	3.091	97.68	0	1.8	101300	378.1257	384.1300049	2006-01-08	1	8
2006	8	11	524.92	479.45	7.163	3.711	61.82	0	1.65	101300	378.1257	378.3399963	2006-01-08	1	8
2006	8	12	600.88	517.83	9.224	4.461	52.71	0	1.27	101300	378.1257	374.3200073	2006-01-08	1	8
2006	8	13	735.82	614.1	12.713	5.461	49.22	0	0.98	101300	378.1257	372.3699951	2006-01-08	1	8
2006	8	14	610.85	503.78	15.909	6.512	45.67	0	1.68	101300	378.1257	371.4700012	2006-01-08	1	8
2006	8	15	510.1	419.46	16.797	7.034	43.84	0	1.36	101300	378.1257	370.9599915	2006-01-08	1	8
2006	8	16	287.58	232.25	17.132	7.395	45.06	0	1.55	101300	378.1257	371.4500122	2006-01-08	1	8
2006	8	17	201.71	180.41	17.625	7.534	44.66	0	1.92	101300	378.1257	374.0299988	2006-01-08	1	8
2006	8	18	21.77	24.39	18.091	7.494	44.29	0	2.15	101300	378.1257	383.6099854	2006-01-08	1	8
2006	8	19	0	0	17.992	7.426	43.05	0	2.61	101300	378.1257	400.7000122	2006-01-08	1	8
2006	8	20	0	0	18.105	7.508	43.33	0	1.98	101300	378.1257	419.75	2006-01-08	1	8
2006	8	21	0	0	18.093	7.685	46.83	0	1.68	101300	378.1257	434.8999939	2006-01-08	1	8
2006	8	22	0	0	18.155	7.789	50.44	0	1.7	101300	378.1257	446.3500061	2006-01-08	1	8
2006	8	23	0	0	18.123	7.891	53.74	0	1.07	101300	378.1257	453.4899902	2006-01-08	1	8
2006	9	0	0	0	17.779	8.03	56.7	0	0.61	101300	378.1257	461.0499878	2006-01-09	1	9
2006	9	1	0	0	17.635	8.297	60.14	0	0.48	101300	378.1257	465.1499939	2006-01-09	1	9
2006	9	2	0	0	17.331	8.468	64.85	0	0.96	101300	378.1257	469.1900024	2006-01-09	1	9
2006	9	3	0	0	17.064	8.602	70.69	0	1.39	101300	378.1257	472.7000122	2006-01-09	1	9
2006	9	4	0	0	16.746	8.638	77.2	0	1.02	101300	378.1257	474.6400146	2006-01-09	1	9
2006	9	5	0	0	16.515	8.626	83.18	0	0.65	101300	378.1257	478.3399963	2006-01-09	1	9
2006	9	6	0	0	16.239	8.626	89.28	0	0.89	101300	378.1257	475.6499939	2006-01-09	1	9
2006	9	7	0	0	15.943	8.619	94.9	0	0.84	101300	378.1257	452.2200012	2006-01-09	1	9
2006	9	8	2.11	5.81	15.475	8.391	99.05	0	0.86	101300	378.1257	417.480011	2006-01-09	1	9
2006	9	9	103.78	109.78	15.469	8.428	99.27	0	0.91	101300	378.1257	395.2900085	2006-01-09	1	9
2006	9	10	247.96	218.9	16.555	9.007	96.18	0	1.01	101300	378.1257	384.1300049	2006-01-09	1	9
2006	9	11	437.91	369.07	18.121	9.75	84.97	0	1.36	101300	378.1257	378.3399963	2006-01-09	1	9
2006	9	12	544.2	454.56	19.271	10.536	74.35	0	0.91	101300	378.1257	374.3200073	2006-01-09	1	9
2006	9	13	461.26	363.08	19.61	11.131	70.09	0	1.37	101300	378.1257	372.3699951	2006-01-09	1	9
2006	9	14	352.07	274.89	20.026	11.443	65.83	0	1.8	101300	378.1257	371.4700012	2006-01-09	1	9
2006	9	15	371.2	294.43	20.512	11.559	61.41	0	1.66	101300	378.1257	370.9599915	2006-01-09	1	9
2006	9	16	239.92	194.51	20.37	11.721	63.94	0	1.66	101300	378.1257	371.4500122	2006-01-09	1	9
2006	9	17	75.12	61.58	19.674	11.542	73.03	0	1.39	101300	378.1257	374.0299988	2006-01-09	1	9
2006	9	18	6.14	6.81	19.168	11.063	78.04	0	1.2	101300	378.1257	383.6099854	2006-01-09	1	9
2006	9	19	0	0	17.579	10.466	91.65	0	1.25	101300	378.1257	400.7000122	2006-01-09	1	9
2006	9	20	0	0	15.461	10.062	99.63	0	1.44	101300	378.1257	419.75	2006-01-09	1	9
2006	9	21	0	0	13.625	9.685	100	0	1.78	101300	378.1257	434.8999939	2006-01-09	1	9
2006	9	22	0	0	12.706	9.464	100	0	2	101300	378.1257	446.3500061	2006-01-09	1	9
2006	9	23	0	0	12.195	9.319	100	0	1.65	101300	378.1257	453.4899902	2006-01-09	1	9
2006	10	0	0	0	12.207	9.287	100	0	1.48	101300	378.1257	461.0499878	2006-01-10	1	10
2006	10	1	0	0	12.325	9.228	100	0	1.97	101300	378.1257	465.1499939	2006-01-10	1	10
2006	10	2	0	0	12.133	9.107	100	0	2.31	101300	378.1257	469.1900024	2006-01-10	1	10
2006	10	3	0	0	12.009	9.058	100	0	1.58	101300	378.1257	472.7000122	2006-01-10	1	10
2006	10	4	0	0	11.872	8.989	100	0	1.33	101300	378.1257	474.6400146	2006-01-10	1	10
2006	10	5	0	0	11.761	8.923	100	0	1.97	101300	378.1257	478.3399963	2006-01-10	1	10
2006	10	6	0	0	11.669	8.838	100	0	1.86	101300	378.1257	475.6499939	2006-01-10	1	10
2006	10	7	0	0	11.444	8.735	100	0	1.37	101300	378.1257	452.2200012	2006-01-10	1	10
2006	10	8	0	0.5	11.718	8.747	100	0	1.56	101300	378.1257	417.480011	2006-01-10	1	10
2006	10	9	1.23	4.51	11.983	8.824	100	0	1.13	101300	378.1257	395.2900085	2006-01-10	1	10
2006	10	10	38.46	36.14	12.13	8.94	100	0	0.85	101300	378.1257	384.1300049	2006-01-10	1	10
2006	10	11	187.22	150.99	13.122	9.293	100	0	1.11	101300	378.1257	378.3399963	2006-01-10	1	10
2006	10	12	264.12	206.5	14.667	9.77	100	0	1.36	101300	378.1257	374.3200073	2006-01-10	1	10
2006	10	13	187.01	144.99	16.028	10.152	100	0	1.86	101300	378.1257	372.3699951	2006-01-10	1	10
2006	10	14	202.97	156.92	16.432	10.405	100	0	1.73	101300	378.1257	371.4700012	2006-01-10	1	10
2006	10	15	280.55	223.1	17.2	10.744	100	0	1.48	101300	378.1257	370.9599915	2006-01-10	1	10
2006	10	16	255.42	205.54	18.352	11.05	99.42	0	1.39	101300	378.1257	371.4500122	2006-01-10	1	10
2006	10	17	115.5	98.51	18.073	11.038	99.5	0	1.13	101300	378.1257	374.0299988	2006-01-10	1	10
2006	10	18	9.83	10.69	17.024	10.531	100	0	0.95	101300	378.1257	383.6099854	2006-01-10	1	10
2006	10	19	0	0	14.989	10.09	100	0	0.72	101300	378.1257	400.7000122	2006-01-10	1	10
2006	10	20	0	0	13.616	9.767	100	0	0.57	101300	378.1257	419.75	2006-01-10	1	10
2006	10	21	0	0	12.573	9.436	100	0	0.72	101300	378.1257	434.8999939	2006-01-10	1	10
2006	10	22	0	0	11.522	9.166	100	0	1.22	101300	378.1257	446.3500061	2006-01-10	1	10
2006	10	23	0	0	11.029	8.948	100	0	0.6	101300	378.1257	453.4899902	2006-01-10	1	10
2006	11	0	0	0	12.57	8.724	96.54	0	0.64	101300	378.1257	461.0499878	2006-01-11	1	11
2006	11	1	0	0	17.659	8.86	57.63	0	0.46	101300	378.1257	465.1499939	2006-01-11	1	11
2006	11	2	0	0	14.788	9.279	86.53	3.56	0.74	101300	378.1257	469.1900024	2006-01-11	1	11
2006	11	3	0	0	12.199	9.266	100	1.27	0.79	101300	378.1257	472.7000122	2006-01-11	1	11
2006	11	4	0	0	11.543	9.2	100	3.05	0.82	101300	378.1257	474.6400146	2006-01-11	1	11
2006	11	5	0	0	11.333	9.177	100	4.06	0.7	101300	378.1257	478.3399963	2006-01-11	1	11
2006	11	6	0	0	11.894	9.198	100	1.02	0.19	101300	378.1257	475.6499939	2006-01-11	1	11
2006	11	7	0	0	12.641	9.203	100	0	0.26	101300	378.1257	452.2200012	2006-01-11	1	11
2006	11	8	0	0	13.245	9.237	100	0.25	0.19	101300	378.1257	417.480011	2006-01-11	1	11
2006	11	9	23.88	21.93	13.511	9.352	100	0	0.57	101300	378.1257	395.2900085	2006-01-11	1	11
