YEAR	DOY	HOUR	PAR	Swdown	TEMP	STEMP	RH	RAIN	WIND	PRESSURE	aCO2_AW	amb_co2	date	moy	dom
2008	3	22	0.28	0.14	-2.848	3.918	81.14	0	0.59	101300	383.44	470.1000061	2008-01-03	1	3
2008	3	23	0.4	0.2	-3.26	3.834	91.56	0	0.36	101300	383.44	477.7999878	2008-01-03	1	3
2008	4	0	1.92	0.96	-3.542	3.751	91.63	0	0	101300	383.44	486.6900024	2008-01-04	1	4
2008	4	1	2.46	1.23	-3.759	3.673	93.23	0	0.38	101300	383.44	492.75	2008-01-04	1	4
2008	4	2	0.79	0.395	-3.977	3.592	93.67	0	0.59	101300	383.44	496.519989	2008-01-04	1	4
2008	4	3	0.53	0.265	-4.15	3.518	93.65	0	0.45	101300	383.44	500.2900085	2008-01-04	1	4
2008	4	4	0.26	0.13	-4.341	3.446	92.99	0	0.19	101300	383.44	503.2799988	2008-01-04	1	4
2008	4	5	0.18	0.09	-4.425	3.361	92.92	0	0.32	101300	383.44	504.8099976	2008-01-04	1	4
2008	4	6	0	0	-4.549	3.291	92.69	0	0.47	101300	383.44	500.1799927	2008-01-04	1	4
2008	4	7	0	0	-4.667	3.217	92.21	0	0.32	101300	383.44	471.5599976	2008-01-04	1	4
2008	4	8	5.33	2.665	-4.731	3.137	92.37	0	0.73	101300	383.44	426.25	2008-01-04	1	4
2008	4	9	109.71	54.855	-4.351	3.084	92.6	0	0.39	101300	383.44	398.8699951	2008-01-04	1	4
2008	4	10	411.37	205.685	-2.702	3.071	93.15	0	0.27	101300	383.44	388.9599915	2008-01-04	1	4
2008	4	11	720.91	360.455	-1.18	3.114	85.54	0	0.82	101300	383.44	383.2399902	2008-01-04	1	4
2008	4	12	978.6	489.3	0.39	3.264	58.58	0	1.28	101300	383.44	380.1900024	2008-01-04	1	4
2008	4	13	1053.3	526.65	2.707	3.571	41.32	0	2.08	101300	383.44	378.4599915	2008-01-04	1	4
2008	4	14	1019.05	509.525	4.343	3.96	34.68	0	2.33	101300	383.44	377.1300049	2008-01-04	1	4
2008	4	15	784.6	392.3	5.852	4.305	26.19	0	3.02	101300	383.44	377.230011	2008-01-04	1	4
2008	4	16	472.59	236.295	6.29	4.564	24.85	0	2.44	101300	383.44	378.4200134	2008-01-04	1	4
2008	4	17	268.39	134.195	6.877	4.727	22.86	0	2.5	101300	383.44	383.4500122	2008-01-04	1	4
2008	4	18	30.06	15.03	5.832	4.741	25.32	0	1.42	101300	383.44	395.980011	2008-01-04	1	4
2008	4	19	0.91	0.455	1.948	4.599	47.96	0	0.61	101300	383.44	417.3599854	2008-01-04	1	4
2008	4	20	1.56	0.78	-0.189	4.454	61.27	0	0.29	101300	383.44	439.6700134	2008-01-04	1	4
2008	4	21	2.07	1.035	-0.57	4.387	69.09	0	0.05	101300	383.44	457.5299988	2008-01-04	1	4
2008	4	22	1.42	0.71	-0.595	4.361	68.52	0	0.1	101300	383.44	470.1000061	2008-01-04	1	4
2008	4	23	1.17	0.585	-0.772	4.317	74.52	0	0.15	101300	383.44	477.7999878	2008-01-04	1	4
2008	5	0	0.81	0.405	-1.084	4.244	77.12	0	0	101300	383.44	486.6900024	2008-01-05	1	5
2008	5	1	0.21	0.105	-1.179	4.187	81.09	0	0	101300	383.44	492.75	2008-01-05	1	5
2008	5	2	0	0	-1.196	4.172	81.96	0	0.19	101300	383.44	496.519989	2008-01-05	1	5
2008	5	3	0	0	-1.173	4.157	83.57	0	0.36	101300	383.44	500.2900085	2008-01-05	1	5
2008	5	4	0.07	0.035	-1.059	4.173	82.64	0	0.2	101300	383.44	503.2799988	2008-01-05	1	5
2008	5	5	0.07	0.035	-0.919	4.191	77.37	0	0.01	101300	383.44	504.8099976	2008-01-05	1	5
2008	5	6	0.14	0.07	-0.697	4.22	78.32	0	0.16	101300	383.44	500.1799927	2008-01-05	1	5
2008	5	7	0.21	0.105	-0.272	4.286	68.95	0	0.9	101300	383.44	471.5599976	2008-01-05	1	5
2008	5	8	4.6	2.3	-0.098	4.323	63.75	0	0.7	101300	383.44	426.25	2008-01-05	1	5
2008	5	9	100.55	50.275	-0.179	4.331	66.3	0	0.23	101300	383.44	398.8699951	2008-01-05	1	5
2008	5	10	319.08	159.54	1.147	4.423	63.32	0	0.14	101300	383.44	388.9599915	2008-01-05	1	5
2008	5	11	349.52	174.76	3.309	4.642	47.44	0	1.05	101300	383.44	383.2399902	2008-01-05	1	5
2008	5	12	505.87	252.935	5.493	4.954	46.45	0	1.78	101300	383.44	380.1900024	2008-01-05	1	5
2008	5	13	355.46	177.73	7.362	5.313	49.47	0	1.52	101300	383.44	378.4599915	2008-01-05	1	5
2008	5	14	347.43	173.715	8.697	5.609	48.92	0	1.69	101300	383.44	377.1300049	2008-01-05	1	5
2008	5	15	253.56	126.78	9.498	5.881	46.69	0	1.64	101300	383.44	377.230011	2008-01-05	1	5
2008	5	16	201.5	100.75	9.202	6.089	45.49	0	1.3	101300	383.44	378.4200134	2008-01-05	1	5
2008	5	17	84.27	42.135	9.032	6.217	45.15	0	1.19	101300	383.44	383.4500122	2008-01-05	1	5
2008	5	18	12.41	6.205	8.747	6.268	45.18	0	0.65	101300	383.44	395.980011	2008-01-05	1	5
2008	5	19	1.12	0.56	7.872	6.267	52.65	0	0.24	101300	383.44	417.3599854	2008-01-05	1	5
2008	5	20	0.91	0.455	7.224	6.268	57.47	0	0.14	101300	383.44	439.6700134	2008-01-05	1	5
2008	5	21	1.12	0.56	6.697	6.271	63.13	0	0.02	101300	383.44	457.5299988	2008-01-05	1	5
2008	5	22	1.19	0.595	5.698	6.276	78.94	0.33	0.04	101300	383.44	470.1000061	2008-01-05	1	5
2008	5	23	1.33	0.665	4.668	6.278	93.17	0.23	0.49	101300	383.44	477.7999878	2008-01-05	1	5
2008	6	0	0.77	0.385	4.532	6.284	94.74	0.23	0.91	101300	383.44	486.6900024	2008-01-06	1	6
2008	6	1	1.05	0.525	4.496	6.282	94.59	0	0.58	101300	383.44	492.75	2008-01-06	1	6
2008	6	2	1.12	0.56	4.385	6.278	96.04	0	0.15	101300	383.44	496.519989	2008-01-06	1	6
2008	6	3	0.77	0.385	4.53	6.29	96.36	0	0.32	101300	383.44	500.2900085	2008-01-06	1	6
2008	6	4	1.33	0.665	4.53	6.318	96.26	0	0.17	101300	383.44	503.2799988	2008-01-06	1	6
2008	6	5	1.12	0.56	4.548	6.329	96.43	0.18	0.19	101300	383.44	504.8099976	2008-01-06	1	6
2008	6	6	0.98	0.49	4.679	6.355	96.51	0.45	0.06	101300	383.44	500.1799927	2008-01-06	1	6
2008	6	7	0.63	0.315	4.857	6.402	96.47	0.1	0.46	101300	383.44	471.5599976	2008-01-06	1	6
2008	6	8	1.89	0.945	5.042	6.439	96.47	0.81	0.09	101300	383.44	426.25	2008-01-06	1	6
2008	6	9	47.66	23.83	5.278	6.48	96.54	0.1	0.62	101300	383.44	398.8699951	2008-01-06	1	6
2008	6	10	109.21	54.605	6.061	6.599	96.57	0.23	0.11	101300	383.44	388.9599915	2008-01-06	1	6
2008	6	11	116.98	58.49	6.641	6.736	96.63	0	0.12	101300	383.44	383.2399902	2008-01-06	1	6
2008	6	12	208.47	104.235	7.4	6.887	96.65	0	0.06	101300	383.44	380.1900024	2008-01-06	1	6
2008	6	13	295.27	147.635	8.327	7.097	96.46	0	0.19	101300	383.44	378.4599915	2008-01-06	1	6
2008	6	14	675.7	337.85	10.09	7.368	92.36	0	0.37	101300	383.44	377.1300049	2008-01-06	1	6
2008	6	15	719.68	359.84	12.875	7.749	81.77	0	0.81	101300	383.44	377.230011	2008-01-06	1	6
2008	6	16	364.24	182.12	13.893	8.061	78.58	0	0.97	101300	383.44	378.4200134	2008-01-06	1	6
2008	6	17	208.12	104.06	13.271	8.231	80.51	0	1.57	101300	383.44	383.4500122	2008-01-06	1	6
2008	6	18	30.14	15.07	14.618	8.232	70.26	0.13	1.49	101300	383.44	395.980011	2008-01-06	1	6
2008	6	19	1.12	0.56	10.819	8.097	89.1	0	0.75	101300	383.44	417.3599854	2008-01-06	1	6
2008	6	20	0.91	0.455	8.888	7.92	94.55	0	0.18	101300	383.44	439.6700134	2008-01-06	1	6
2008	6	21	1.26	0.63	7.633	7.749	95.95	0	0.32	101300	383.44	457.5299988	2008-01-06	1	6
2008	6	22	1.68	0.84	6.697	7.586	96.5	0	0.66	101300	383.44	470.1000061	2008-01-06	1	6
2008	6	23	1.33	0.665	5.344	7.445	96.53	0	0.32	101300	383.44	477.7999878	2008-01-06	1	6
2008	7	0	1.12	0.56	4.463	7.309	96.52	0	0.13	101300	383.44	486.6900024	2008-01-07	1	7
2008	7	1	1.12	0.56	3.736	7.197	96.5	0	0.53	101300	383.44	492.75	2008-01-07	1	7
2008	7	2	0.35	0.175	3.277	7.098	96.45	0	0.05	101300	383.44	496.519989	2008-01-07	1	7
2008	7	3	0.35	0.175	3.364	7.038	96.52	0	0.16	101300	383.44	500.2900085	2008-01-07	1	7
2008	7	4	0.49	0.245	3.55	7.021	96.53	0	0.19	101300	383.44	503.2799988	2008-01-07	1	7
2008	7	5	0.63	0.315	3.616	6.989	96.53	0	0.01	101300	383.44	504.8099976	2008-01-07	1	7
2008	7	6	1.05	0.525	4.118	6.991	96.56	0	0.2	101300	383.44	500.1799927	2008-01-07	1	7
2008	7	7	0.77	0.385	4.689	7.024	96.56	0	0.11	101300	383.44	471.5599976	2008-01-07	1	7
2008	7	8	1.82	0.91	5.417	7.105	96.59	0	0.03	101300	383.44	426.25	2008-01-07	1	7
2008	7	9	35.1	17.55	6.446	7.186	96.61	0	0.02	101300	383.44	398.8699951	2008-01-07	1	7
2008	7	10	144.67	72.335	7.772	7.322	96.64	0	0.04	101300	383.44	388.9599915	2008-01-07	1	7
2008	7	11	274.62	137.31	9.92	7.559	95.57	0	0.09	101300	383.44	383.2399902	2008-01-07	1	7
2008	7	12	687.5	343.75	12.89	7.918	82.39	0	1.41	101300	383.44	380.1900024	2008-01-07	1	7
2008	7	13	922.13	461.065	16.086	8.373	66.94	0	1.16	101300	383.44	378.4599915	2008-01-07	1	7
2008	7	14	792.33	396.165	17.878	8.805	62.19	0	1.27	101300	383.44	377.1300049	2008-01-07	1	7
2008	7	15	657.12	328.56	19.256	9.171	57.81	0	1.93	101300	383.44	377.230011	2008-01-07	1	7
2008	7	16	381.63	190.815	19.833	9.498	54.73	0	2.14	101300	383.44	378.4200134	2008-01-07	1	7
2008	7	17	322.62	161.31	20.656	9.637	51.77	0	1.37	101300	383.44	383.4500122	2008-01-07	1	7
2008	7	18	40.84	20.42	19.468	9.655	56.49	0	0.97	101300	383.44	395.980011	2008-01-07	1	7
2008	7	19	3.88	1.94	15.147	9.457	76.08	0	1.42	101300	383.44	417.3599854	2008-01-07	1	7
2008	7	20	3.45	1.725	12.651	9.24	87.89	0	0.63	101300	383.44	439.6700134	2008-01-07	1	7
2008	7	21	1.05	0.525	10.735	9.046	92.67	0	1.02	101300	383.44	457.5299988	2008-01-07	1	7
2008	7	22	0.84	0.42	9.494	8.87	94.74	0	1.18	101300	383.44	470.1000061	2008-01-07	1	7
2008	7	23	0.91	0.455	8.629	8.706	95.66	0	1.02	101300	383.44	477.7999878	2008-01-07	1	7
2008	8	0	1.75	0.875	8.062	8.553	96.19	0	0.81	101300	383.44	486.6900024	2008-01-08	1	8
2008	8	1	1.68	0.84	8.702	8.431	95.06	0	1.35	101300	383.44	492.75	2008-01-08	1	8
2008	8	2	1.54	0.77	12.815	8.384	82.81	0	1.34	101300	383.44	496.519989	2008-01-08	1	8
2008	8	3	1.61	0.805	13.621	8.411	80.44	0	1.32	101300	383.44	500.2900085	2008-01-08	1	8
2008	8	4	1.4	0.7	11.804	8.423	88.65	0	0.63	101300	383.44	503.2799988	2008-01-08	1	8
2008	8	5	1.12	0.56	10.955	8.428	92.73	0	0.02	101300	383.44	504.8099976	2008-01-08	1	8
2008	8	6	1.05	0.525	10.959	8.48	92.64	0	0.25	101300	383.44	500.1799927	2008-01-08	1	8
2008	8	7	1.33	0.665	10.809	8.487	92.65	0	0.64	101300	383.44	471.5599976	2008-01-08	1	8
2008	8	8	3	1.5	9.675	8.386	94.66	0	0.24	101300	383.44	426.25	2008-01-08	1	8
2008	8	9	79.89	39.945	8.807	8.304	96.19	0	0.16	101300	383.44	398.8699951	2008-01-08	1	8
2008	8	10	404.95	202.475	10.105	8.303	94.65	0	0.31	101300	383.44	388.9599915	2008-01-08	1	8
2008	8	11	741.17	370.585	15.03	8.605	81.62	0	1.34	101300	383.44	383.2399902	2008-01-08	1	8
2008	8	12	445.23	222.615	17.438	9.182	74.93	0	2.84	101300	383.44	380.1900024	2008-01-08	1	8
2008	8	13	444.23	222.115	19.193	9.671	66.38	0	3.22	101300	383.44	378.4599915	2008-01-08	1	8
2008	8	14	313.54	156.77	20.177	10.098	58.91	0	3.35	101300	383.44	377.1300049	2008-01-08	1	8
2008	8	15	264.47	132.235	20.115	10.374	58.74	0	3.77	101300	383.44	377.230011	2008-01-08	1	8
2008	8	16	195.96	97.98	20.059	10.62	59.13	0	3.81	101300	383.44	378.4200134	2008-01-08	1	8
2008	8	17	107.43	53.715	19.954	10.788	59.19	0	3.56	101300	383.44	383.4500122	2008-01-08	1	8
2008	8	18	13.6	6.8	19.625	10.843	60.73	0	2.72	101300	383.44	395.980011	2008-01-08	1	8
2008	8	19	3.21	1.605	19.088	10.789	62.88	0	1.86	101300	383.44	417.3599854	2008-01-08	1	8
2008	8	20	2.59	1.295	18.763	10.743	64.4	0	2.58	101300	383.44	439.6700134	2008-01-08	1	8
2008	8	21	2.94	1.47	18.958	10.793	63.95	0	3.14	101300	383.44	457.5299988	2008-01-08	1	8
2008	8	22	3.42	1.71	19.152	10.882	61.96	0	3.81	101300	383.44	470.1000061	2008-01-08	1	8
2008	8	23	2.94	1.47	19.389	10.985	61.29	0	3.75	101300	383.44	477.7999878	2008-01-08	1	8
2008	9	0	3.3	1.65	18.788	11.119	68.78	1.41	4.44	101300	383.44	486.6900024	2008-01-09	1	9
2008	9	1	2.34	1.17	17.153	11.28	87.75	0.88	5.02	101300	383.44	492.75	2008-01-09	1	9
2008	9	2	2.54	1.27	16.221	11.48	92.93	2.82	4.34	101300	383.44	496.519989	2008-01-09	1	9
2008	9	3	4.54	2.27	14.495	11.46	80.21	0.33	4.84	101300	383.44	500.2900085	2008-01-09	1	9
2008	9	4	3.38	1.69	13.628	11.244	74.62	0	2.93	101300	383.44	503.2799988	2008-01-09	1	9
2008	9	5	0.77	0.385	12.281	10.978	67.05	0	4.78	101300	383.44	504.8099976	2008-01-09	1	9
2008	9	6	1.19	0.595	10.598	10.679	68.99	0	3.24	101300	383.44	500.1799927	2008-01-09	1	9
2008	9	7	1.26	0.63	9.672	10.432	68.88	0	2.61	101300	383.44	471.5599976	2008-01-09	1	9
2008	9	8	3.77	1.885	8.288	10.175	70.59	0	2.07	101300	383.44	426.25	2008-01-09	1	9
2008	9	9	175.03	87.515	7.379	9.934	78.78	0	0.63	101300	383.44	398.8699951	2008-01-09	1	9
2008	9	10	518.4	259.2	9.651	9.808	69.37	0	0.47	101300	383.44	388.9599915	2008-01-09	1	9
2008	9	11	819.06	409.53	10.319	9.902	65.29	0	2.52	101300	383.44	383.2399902	2008-01-09	1	9
2008	9	12	1025.1	512.55	11.275	10.127	59.62	0	2.15	101300	383.44	380.1900024	2008-01-09	1	9
2008	9	13	1113.85	556.925	11.939	10.331	58.13	0	2.34	101300	383.44	378.4599915	2008-01-09	1	9
2008	9	14	1079.4	539.7	12.735	10.536	54.71	0	2.47	101300	383.44	377.1300049	2008-01-09	1	9
2008	9	15	922.92	461.46	13.329	10.657	50.47	0	2.3	101300	383.44	377.230011	2008-01-09	1	9
2008	9	16	669.73	334.865	13.898	10.8	46.66	0	2.49	101300	383.44	378.4200134	2008-01-09	1	9
2008	9	17	328.39	164.195	13.954	10.796	44.93	0	2.3	101300	383.44	383.4500122	2008-01-09	1	9
2008	9	18	49.76	24.88	13.219	10.649	45.37	0	1.86	101300	383.44	395.980011	2008-01-09	1	9
2008	9	19	1.61	0.805	9.7	10.358	63.69	0	0.94	101300	383.44	417.3599854	2008-01-09	1	9
2008	9	20	1.68	0.84	6.735	10.06	79.69	0	0.41	101300	383.44	439.6700134	2008-01-09	1	9
2008	9	21	0.98	0.49	5.148	9.775	90.39	0	0.53	101300	383.44	457.5299988	2008-01-09	1	9
2008	9	22	1.54	0.77	3.767	9.511	93.17	0	0.39	101300	383.44	470.1000061	2008-01-09	1	9
2008	9	23	1.33	0.665	2.98	9.277	94.82	0	0.46	101300	383.44	477.7999878	2008-01-09	1	9
2008	10	0	0.56	0.28	2.336	9.065	95.46	0	0.42	101300	383.44	486.6900024	2008-01-10	1	10
2008	10	1	1	0.5	2.15	8.927	95.73	0	0.35	101300	383.44	492.75	2008-01-10	1	10
2008	10	2	0.77	0.385	3.13	8.889	94.84	0	0.43	101300	383.44	496.519989	2008-01-10	1	10
2008	10	3	0.98	0.49	4.064	8.887	93.53	0	0.71	101300	383.44	500.2900085	2008-01-10	1	10
2008	10	4	0.98	0.49	4.857	8.908	93.97	0.05	0.19	101300	383.44	503.2799988	2008-01-10	1	10
2008	10	5	1.12	0.56	5.639	8.956	93.58	0.45	0.46	101300	383.44	504.8099976	2008-01-10	1	10
2008	10	6	0.7	0.35	6.071	8.96	94.85	4.37	0.52	101300	383.44	500.1799927	2008-01-10	1	10
2008	10	7	0.56	0.28	6.203	8.826	96	7.06	1.28	101300	383.44	471.5599976	2008-01-10	1	10
2008	10	8	0.98	0.49	6.362	8.806	96.5	3.38	0.95	101300	383.44	426.25	2008-01-10	1	10
2008	10	9	12.42	6.21	6.633	8.842	96.58	4.01	0.91	101300	383.44	398.8699951	2008-01-10	1	10
2008	10	10	27.06	13.53	6.99	8.91	96.66	4.59	1.68	101300	383.44	388.9599915	2008-01-10	1	10
2008	10	11	67.3	33.65	7.24	8.997	96.67	0.45	1.21	101300	383.44	383.2399902	2008-01-10	1	10
2008	10	12	84.8	42.4	7.365	9.086	96.64	1.92	1.47	101300	383.44	380.1900024	2008-01-10	1	10
2008	10	13	90.6	45.3	7.638	9.172	96.64	0.18	1.49	101300	383.44	378.4599915	2008-01-10	1	10
2008	10	14	180.06	90.03	8.091	9.273	96.61	0.05	1.69	101300	383.44	377.1300049	2008-01-10	1	10
2008	10	15	297.64	148.82	8.997	9.424	96.43	0	1.68	101300	383.44	377.230011	2008-01-10	1	10
2008	10	16	184.06	92.03	10.021	9.598	96.4	0	1.13	101300	383.44	378.4200134	2008-01-10	1	10
2008	10	17	41.25	20.625	10.493	9.719	96.3	0	0.56	101300	383.44	383.4500122	2008-01-10	1	10
2008	10	18	7.96	3.98	11.128	9.783	96.37	0.4	1.02	101300	383.44	395.980011	2008-01-10	1	10
2008	10	19	0.51	0.255	14.851	9.931	91.61	1.92	3.45	101300	383.44	417.3599854	2008-01-10	1	10
2008	10	20	0.93	0.465	12.09	10.143	96.24	7.19	1.43	101300	383.44	439.6700134	2008-01-10	1	10
2008	10	21	1.82	0.91	14.175	10.317	95	5.37	3.73	101300	383.44	457.5299988	2008-01-10	1	10
2008	10	22	4.95	2.475	16.105	10.572	91.87	1.26	3.99	101300	383.44	470.1000061	2008-01-10	1	10
2008	10	23	3.72	1.86	15.213	10.79	94.37	4.26	3.4	101300	383.44	477.7999878	2008-01-10	1	10
2008	11	0	3.86	1.93	15.284	10.855	94.02	0.45	2.63	101300	383.44	486.6900024	2008-01-11	1	11
2008	11	1	4.03	2.015	15.674	10.98	92.25	0.1	3.79	101300	383.44	492.75	2008-01-11	1	11
